Player Name,Team ID,Primary Position,Minutes Played,Age,Market Value,League,Accurate long balls,Accurate long balls per90,Accurate passes,Accurate passes per90,Acted as sweeper,Acted as sweeper per90,Aerials won,Aerials won %,Aerials won % per90,Aerials won per90,Assists,Assists per90,Blocked scoring attempt,Blocked scoring attempt per90,Chances created,Chances created per90,Clean sheets,Clean sheets per90,Cross accuracy,Cross accuracy per90,Dispossessed,Dispossessed per90,Dribbled past,Dribbled past per90,Dribbles,Dribbles per90,Dribbles success rate,Dribbles success rate per90,Duels won,Duels won %,Duels won % per90,Duels won per90,Error led to goal,Error led to goal per90,Fouls committed,Fouls committed per90,Fouls won,Fouls won per90,Goals,Goals conceded,Goals conceded per90,Goals per90,Goals prevented,Goals prevented per90,High claims,High claims per90,Interceptions,Interceptions per90,Long ball accuracy,Long ball accuracy per90,Pass accuracy,Pass accuracy per90,Penalties awarded,Penalties awarded per90,Penalties conceded,Penalties conceded per90,Penalty goals,Penalty goals conceded,Penalty goals conceded per90,Penalty goals faced,Penalty goals faced per90,Penalty goals per90,Penalty goals saves,Penalty goals saves per90,Possession won final 3rd,Possession won final 3rd per90,Recoveries,Recoveries per90,Red cards,Red cards per90,Save percentage,Save percentage per90,Saves,Saves per90,Shots,Shots on target,Shots on target per90,Shots per90,Successful crosses,Successful crosses per90,Tackles won,Tackles won %,Tackles won % per90,Tackles won per90,Touches,Touches in opposition box,Touches in opposition box per90,Touches per90,Yellow cards,Yellow cards per90,xA,xA per90,xG,xG excl. penalty,xG excl. penalty per90,xG per90,xGOT,xGOT per90
Sandro Tonali,10261,Central Midfielder,232,24,€45M,Premier League,28.0,0.39,69.0,28.71,N/A,N/A,38.0,47.0,33.33,0.39,0.0,0.0,62.0,0.78,13.0,0.78,N/A,N/A,37.0,16.67,79.0,0.78,11.0,1.55,31.0,0.78,36.0,40.0,57.0,64.0,51.85,5.43,N/A,N/A,39.0,0.78,94.0,3.1,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,100.0,2.33,19.0,14.29,51.0,80.43,98.0,0.39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,56.0,0.78,94.0,6.59,100.0,0.0,N/A,N/A,N/A,N/A,57.0,84.0,1.16,1.94,37.0,0.39,44.0,58.0,66.67,0.78,64.0,33.0,3.49,54.31,19.0,0.39,21.0,0.07,65.0,66.0,0.27,0.27,42.0,0.12
Sasa Lukic,9879,Defensive Midfielder,550,28,€13M,Premier League,41.0,1.15,72.0,45.49,N/A,N/A,71.0,80.0,77.78,1.15,0.0,0.0,N/A,N/A,28.0,0.49,N/A,N/A,100.0,100.0,87.0,0.16,10.0,1.96,24.0,0.16,34.0,33.33,23.0,20.0,44.26,4.42,N/A,N/A,93.0,2.78,45.0,1.15,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,65.0,1.31,92.0,77.78,81.0,91.15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.0,4.75,100.0,0.0,N/A,N/A,N/A,N/A,0.0,N/A,N/A,0.0,71.0,0.33,29.0,31.0,50.0,0.98,42.0,17.0,0.16,59.4,14.0,0.65,28.0,0.03,N/A,N/A,N/A,N/A,N/A,N/A
Savinho,8456,Left Winger,292,20,€55M,Premier League,25.0,0.31,85.0,40.07,N/A,N/A,N/A,N/A,N/A,N/A,94.0,0.62,49.0,0.62,81.0,2.47,N/A,N/A,45.0,19.05,54.0,1.23,80.0,0.31,90.0,2.77,85.0,64.29,88.0,97.0,64.86,7.4,N/A,N/A,49.0,0.92,80.0,2.16,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,24.0,33.33,78.0,86.09,96.0,0.31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,87.0,1.23,51.0,4.01,100.0,0.0,N/A,N/A,N/A,N/A,62.0,43.0,0.62,2.16,83.0,1.23,82.0,52.0,62.5,1.54,93.0,93.0,9.86,71.51,28.0,0.31,87.0,0.29,61.0,62.0,0.24,0.24,51.0,0.17
Sean Longstaff,10261,Central Midfielder,303,26,€30M,Premier League,25.0,0.59,24.0,30.0,N/A,N/A,58.0,60.0,60.0,0.89,0.0,0.0,N/A,N/A,18.0,0.3,N/A,N/A,N/A,N/A,55.0,0.89,18.0,1.49,N/A,N/A,N/A,N/A,27.0,45.0,51.72,4.46,N/A,N/A,30.0,1.19,23.0,0.59,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,61.0,1.19,78.0,66.67,42.0,85.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39.0,0.3,30.0,4.16,100.0,0.0,N/A,N/A,N/A,N/A,14.0,N/A,N/A,0.3,N/A,N/A,90.0,96.0,81.82,2.67,14.0,57.0,1.49,46.93,45.0,0.3,5.0,0.01,57.0,57.0,0.06,0.06,N/A,N/A
Sepp van den Berg,9937,Center Back,375,22,€13M,Premier League,46.0,1.2,70.0,40.08,N/A,N/A,96.0,67.0,54.55,2.88,0.0,0.0,65.0,0.24,44.0,0.48,N/A,N/A,N/A,N/A,44.0,0.48,79.0,0.48,N/A,N/A,N/A,N/A,77.0,60.0,54.55,5.76,N/A,N/A,60.0,1.2,35.0,0.48,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,4.0,0.24,39.0,38.46,65.0,84.77,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,82.0,0.48,32.0,3.36,100.0,0.0,N/A,N/A,N/A,N/A,68.0,75.0,0.24,0.72,N/A,N/A,67.0,75.0,70.0,1.68,58.0,72.0,1.68,64.56,100.0,0.0,53.0,0.07,77.0,77.0,0.05,0.05,68.0,0.01
Simon Adingra,10204,Left Winger,135,22,€25M,Premier League,N/A,N/A,66.0,27.33,N/A,N/A,57.0,63.0,50.0,0.67,96.0,0.67,92.0,1.33,42.0,1.33,N/A,N/A,33.0,11.11,51.0,1.33,16.0,1.33,N/A,N/A,N/A,N/A,11.0,2.0,27.78,3.33,N/A,N/A,67.0,1.33,N/A,N/A,92.0,N/A,N/A,0.67,N/A,N/A,N/A,N/A,98.0,1.33,N/A,N/A,11.0,71.93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,47.0,0.67,96.0,6.67,100.0,0.0,N/A,N/A,N/A,N/A,88.0,49.0,0.67,3.33,58.0,0.67,79.0,24.0,50.0,1.33,92.0,81.0,7.33,69.33,100.0,0.0,93.0,0.43,56.0,57.0,0.22,0.22,72.0,0.32
Stephy Mavididi,8197,Left Winger,385,26,€9.3M,Premier League,20.0,0.23,31.0,19.64,N/A,N/A,47.0,87.0,66.67,0.47,0.0,0.0,36.0,0.47,21.0,0.94,N/A,N/A,N/A,N/A,1.0,3.97,10.0,1.64,81.0,2.34,47.0,45.45,81.0,33.0,41.67,7.01,N/A,N/A,71.0,1.4,62.0,1.64,82.0,N/A,N/A,0.47,N/A,N/A,N/A,N/A,36.0,0.23,37.0,50.0,56.0,81.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34.0,0.47,60.0,4.44,100.0,0.0,N/A,N/A,N/A,N/A,26.0,29.0,0.47,1.4,N/A,N/A,85.0,54.0,63.64,1.64,53.0,37.0,3.74,51.19,100.0,0.0,81.0,0.27,42.0,42.0,0.16,0.16,88.0,0.43
Taylor Harwood-Bellis,8466,Center Back,501,22,€25M,Premier League,42.0,2.34,80.0,68.98,N/A,N/A,30.0,22.0,50.0,1.44,0.0,0.0,72.0,0.18,92.0,0.72,N/A,N/A,N/A,N/A,6.0,0.54,61.0,0.18,62.0,0.18,100.0,100.0,9.0,2.0,37.14,2.34,N/A,N/A,89.0,1.8,62.0,0.54,92.0,N/A,N/A,0.18,N/A,N/A,N/A,N/A,61.0,1.26,39.0,41.94,39.0,86.88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,56.0,3.77,100.0,0.0,N/A,N/A,N/A,N/A,66.0,84.0,0.54,0.72,N/A,N/A,16.0,100.0,100.0,0.18,84.0,83.0,1.8,90.9,20.0,0.36,59.0,0.02,84.0,84.0,0.09,0.09,94.0,0.28
Thomas Partey,9825,Central Midfielder,619,31,€20M,Premier League,61.0,1.6,70.0,44.35,N/A,N/A,45.0,65.0,62.5,0.73,0.0,0.0,39.0,0.15,40.0,0.73,N/A,N/A,86.0,50.0,47.0,1.02,53.0,0.87,33.0,0.29,100.0,100.0,51.0,69.0,58.06,5.23,N/A,N/A,47.0,1.45,51.0,1.31,86.0,N/A,N/A,0.15,N/A,N/A,N/A,N/A,75.0,1.6,49.0,52.38,65.0,88.41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61.0,0.58,25.0,4.07,100.0,0.0,N/A,N/A,N/A,N/A,41.0,55.0,0.29,0.73,57.0,0.15,69.0,76.0,65.0,1.89,60.0,34.0,0.73,64.12,48.0,0.29,42.0,0.05,42.0,42.0,0.04,0.04,70.0,0.07
Tim Iroegbunam,8668,Defensive Midfielder,382,21,€4.5M,Premier League,63.0,1.65,1.0,16.49,N/A,N/A,75.0,86.0,83.33,1.18,0.0,0.0,71.0,0.47,27.0,0.47,N/A,N/A,N/A,N/A,14.0,2.12,31.0,1.18,72.0,1.18,48.0,50.0,87.0,54.0,53.12,8.01,N/A,N/A,87.0,2.36,54.0,1.41,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,87.0,1.88,84.0,70.0,0.0,72.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,70.0,0.71,93.0,7.77,100.0,0.0,N/A,N/A,N/A,N/A,52.0,N/A,N/A,0.94,N/A,N/A,77.0,31.0,50.0,2.12,8.0,76.0,2.59,42.64,27.0,0.47,14.0,0.02,49.0,49.0,0.05,0.05,N/A,N/A
Timo Werner,8586,Left Winger,194,28,€20M,Premier League,33.0,0.46,72.0,29.69,N/A,N/A,N/A,N/A,N/A,N/A,89.0,0.46,N/A,N/A,18.0,0.93,N/A,N/A,46.0,20.0,73.0,0.93,69.0,0.46,91.0,2.78,56.0,50.0,42.0,56.0,47.62,4.64,N/A,N/A,22.0,0.46,27.0,0.93,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,57.0,0.46,21.0,25.0,16.0,73.56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,70.0,0.93,30.0,3.25,100.0,0.0,N/A,N/A,N/A,N/A,49.0,67.0,0.93,1.86,73.0,0.93,52.0,100.0,100.0,0.93,89.0,87.0,8.35,66.34,100.0,0.0,25.0,0.08,76.0,79.0,0.34,0.34,58.0,0.23
Tomas Soucek,8654,Defensive Midfielder,458,29,€35M,Premier League,80.0,1.38,60.0,24.76,N/A,N/A,100.0,74.0,57.14,3.93,0.0,0.0,65.0,0.79,56.0,1.77,N/A,N/A,N/A,N/A,84.0,0.59,40.0,0.79,N/A,N/A,N/A,N/A,75.0,66.0,52.31,6.68,N/A,N/A,87.0,1.77,19.0,0.79,76.0,N/A,N/A,0.39,N/A,N/A,N/A,N/A,92.0,0.98,49.0,53.85,37.0,78.26,93.0,0.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.0,2.16,100.0,0.0,N/A,N/A,N/A,N/A,83.0,60.0,0.79,3.14,N/A,N/A,67.0,43.0,60.0,1.18,31.0,76.0,6.68,46.38,17.0,0.39,31.0,0.1,87.0,88.0,0.42,0.42,49.0,0.16
Tosin Adarabioyo,8455,Center Back,119,27,€19M,Premier League,N/A,N/A,83.0,71.85,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,97.0,0.76,N/A,N/A,N/A,N/A,100.0,0.0,N/A,N/A,92.0,0.76,100.0,100.0,8.0,91.0,75.0,2.27,N/A,N/A,41.0,0.76,N/A,N/A,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,28.0,0.76,N/A,N/A,75.0,91.35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,58.0,3.78,100.0,0.0,N/A,N/A,N/A,N/A,0.0,N/A,N/A,0.0,N/A,N/A,80.0,100.0,100.0,1.51,81.0,N/A,N/A,88.49,100.0,0.0,20.0,0.01,N/A,N/A,N/A,N/A,N/A,N/A
Toti Gomes,8602,Center Back,450,25,€17M,Premier League,30.0,1.8,30.0,41.8,N/A,N/A,48.0,75.0,71.43,2.0,94.0,0.2,N/A,N/A,48.0,0.2,N/A,N/A,N/A,N/A,5.0,0.8,N/A,N/A,75.0,0.4,100.0,100.0,44.0,56.0,60.61,4.0,N/A,N/A,61.0,1.0,34.0,0.2,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,3.0,0.2,67.0,52.94,30.0,85.66,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.0,2.4,100.0,0.0,N/A,N/A,N/A,N/A,19.0,N/A,N/A,0.2,N/A,N/A,67.0,86.0,85.71,1.2,22.0,61.0,1.2,59.8,19.0,0.4,83.0,0.05,16.0,16.0,0.0,0.0,N/A,N/A
Trent Alexander-Arnold,8650,Right Back,586,26,€72M,Premier League,96.0,3.53,72.0,40.39,N/A,N/A,14.0,33.0,40.0,0.31,82.0,0.15,68.0,0.31,96.0,2.46,N/A,N/A,75.0,32.35,9.0,1.54,35.0,1.08,56.0,0.61,25.0,36.36,23.0,23.0,45.45,3.84,N/A,N/A,19.0,0.46,19.0,0.31,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,26.0,0.77,26.0,32.39,9.0,73.88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,79.0,0.46,61.0,4.61,100.0,0.0,N/A,N/A,N/A,N/A,89.0,81.0,0.31,1.23,95.0,1.69,68.0,65.0,64.71,1.69,81.0,74.0,1.69,80.17,28.0,0.31,100.0,0.39,91.0,91.0,0.13,0.13,84.0,0.08
Tyler Dibling,8466,Central Midfielder,371,18,€75K,Premier League,56.0,0.73,58.0,24.74,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,56.0,0.73,54.0,1.7,N/A,N/A,72.0,33.33,25.0,2.18,46.0,0.73,88.0,2.67,72.0,55.0,92.0,55.0,46.97,7.52,N/A,N/A,92.0,2.18,96.0,3.4,65.0,N/A,N/A,0.24,N/A,N/A,N/A,N/A,37.0,0.24,78.0,75.0,71.0,85.0,94.0,0.24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28.0,0.24,16.0,2.67,100.0,0.0,N/A,N/A,N/A,N/A,43.0,53.0,0.73,1.7,65.0,0.73,70.0,80.0,83.33,1.21,56.0,24.0,2.91,51.91,10.0,0.49,44.0,0.14,55.0,56.0,0.22,0.22,60.0,0.24
Tyrick Mitchell,9826,Left Wing-Back,599,25,€30M,Premier League,47.0,1.2,33.0,28.4,N/A,N/A,49.0,82.0,66.67,0.9,81.0,0.15,53.0,0.15,84.0,1.35,N/A,N/A,61.0,24.14,28.0,0.75,84.0,0.45,12.0,0.15,11.0,20.0,63.0,95.0,67.35,4.96,N/A,N/A,11.0,0.3,33.0,0.45,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,14.0,0.6,23.0,30.77,11.0,75.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,89.0,0.6,82.0,5.26,100.0,0.0,N/A,N/A,N/A,N/A,44.0,61.0,0.15,0.45,81.0,1.05,91.0,84.0,73.91,2.55,53.0,68.0,1.65,62.95,100.0,0.0,82.0,0.13,65.0,65.0,0.04,0.04,60.0,0.0
Valentino Livramento,10261,Right Back,349,21,€40M,Premier League,7.0,0.52,28.0,27.34,N/A,N/A,75.0,67.0,54.55,1.55,0.0,0.0,N/A,N/A,47.0,0.52,N/A,N/A,N/A,N/A,2.0,2.06,77.0,0.52,67.0,0.77,70.0,75.0,95.0,75.0,59.57,7.22,N/A,N/A,35.0,0.77,96.0,2.32,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,28.0,0.77,4.0,20.0,26.0,79.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,53.0,0.26,95.0,6.19,100.0,0.0,N/A,N/A,N/A,N/A,0.0,N/A,N/A,0.0,N/A,N/A,54.0,21.0,50.0,1.29,49.0,N/A,N/A,62.15,100.0,0.0,5.0,0.01,N/A,N/A,N/A,N/A,N/A,N/A
Victor Kristiansen,8197,Left Back,625,21,€18M,Premier League,86.0,2.74,44.0,31.39,N/A,N/A,33.0,11.0,20.0,0.58,0.0,0.0,N/A,N/A,60.0,0.72,N/A,N/A,93.0,43.48,37.0,0.58,32.0,1.15,42.0,0.43,32.0,42.86,60.0,30.0,45.83,4.75,N/A,N/A,51.0,1.01,67.0,1.01,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,82.0,1.44,63.0,46.34,30.0,79.27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,74.0,0.43,35.0,3.6,100.0,0.0,N/A,N/A,N/A,N/A,0.0,N/A,N/A,0.0,91.0,1.44,79.0,74.0,68.42,1.87,61.0,N/A,N/A,66.96,54.0,0.14,44.0,0.05,N/A,N/A,N/A,N/A,N/A,N/A
Virgil van Dijk,8650,Center Back,630,33,€35M,Premier League,84.0,4.29,86.0,75.71,N/A,N/A,92.0,80.0,73.17,4.29,0.0,0.0,N/A,N/A,56.0,0.29,N/A,N/A,N/A,N/A,39.0,0.14,64.0,0.14,48.0,0.14,100.0,100.0,62.0,75.0,68.0,4.86,N/A,N/A,14.0,0.43,N/A,N/A,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,95.0,2.43,86.0,66.67,86.0,92.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38.0,3.14,100.0,0.0,N/A,N/A,N/A,N/A,53.0,55.0,0.14,0.57,N/A,N/A,12.0,14.0,33.33,0.14,88.0,66.0,1.29,93.0,52.0,0.14,69.0,0.03,44.0,44.0,0.03,0.03,64.0,0.02
Vitalii Mykolenko,8668,Left Back,386,25,€33M,Premier League,28.0,0.93,4.0,18.42,N/A,N/A,84.0,60.0,53.33,1.87,0.0,0.0,N/A,N/A,39.0,0.47,N/A,N/A,63.0,25.0,70.0,0.23,51.0,0.93,N/A,N/A,N/A,N/A,44.0,47.0,51.35,4.43,N/A,N/A,32.0,0.7,93.0,1.87,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,37.0,0.93,32.0,36.36,35.0,79.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.0,2.8,100.0,0.0,N/A,N/A,N/A,N/A,30.0,N/A,N/A,0.23,63.0,0.47,7.0,21.0,50.0,0.47,2.0,39.0,0.7,44.53,100.0,0.0,32.0,0.04,26.0,26.0,0.0,0.0,N/A,N/A
Vitaly Janelt,9937,Central Midfielder,564,26,€25M,Premier League,76.0,2.23,33.0,33.19,N/A,N/A,51.0,65.0,62.5,0.8,78.0,0.16,N/A,N/A,39.0,0.64,N/A,N/A,92.0,57.14,84.0,0.32,65.0,0.64,22.0,0.16,34.0,33.33,5.0,71.0,58.82,3.19,N/A,N/A,7.0,0.48,31.0,0.8,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,57.0,0.96,54.0,56.0,53.0,87.39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,36.0,4.63,100.0,0.0,N/A,N/A,N/A,N/A,30.0,45.0,0.16,0.64,78.0,0.64,43.0,90.0,77.78,1.12,24.0,29.0,0.64,52.18,67.0,0.16,48.0,0.06,29.0,29.0,0.03,0.03,51.0,0.02
Vladimir Coufal,8654,Right Back,200,32,€8.5M,Premier League,77.0,2.25,14.0,22.95,N/A,N/A,47.0,23.0,33.33,0.9,0.0,0.0,N/A,N/A,35.0,0.45,N/A,N/A,49.0,20.0,12.0,1.35,26.0,1.35,N/A,N/A,N/A,N/A,5.0,0.0,25.0,2.25,N/A,N/A,95.0,2.7,84.0,1.35,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,33.0,0.9,72.0,50.0,14.0,76.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,77.0,0.45,5.0,2.25,100.0,0.0,N/A,N/A,N/A,N/A,42.0,N/A,N/A,0.45,58.0,0.45,N/A,N/A,N/A,N/A,21.0,N/A,N/A,54.0,100.0,0.0,42.0,0.05,33.0,33.0,0.01,0.01,N/A,N/A
Wes Burns,9902,Right Winger,283,29,€2M,Premier League,73.0,1.27,8.0,14.63,N/A,N/A,37.0,25.0,14.29,0.32,0.0,0.0,51.0,0.64,24.0,0.95,N/A,N/A,58.0,25.0,31.0,1.91,79.0,0.32,37.0,0.95,30.0,37.5,28.0,28.0,40.62,4.13,N/A,N/A,30.0,0.64,82.0,2.23,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,80.0,80.0,21.0,75.41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40.0,0.64,74.0,4.77,100.0,0.0,N/A,N/A,N/A,N/A,6.0,N/A,N/A,0.64,74.0,0.95,36.0,100.0,100.0,0.64,9.0,12.0,1.91,38.48,27.0,0.32,48.0,0.15,17.0,17.0,0.07,0.07,N/A,N/A
Wesley Fofana,8455,Center Back,597,23,€30M,Premier League,22.0,1.51,67.0,56.53,N/A,N/A,38.0,70.0,68.75,1.66,0.0,0.0,N/A,N/A,88.0,0.6,N/A,N/A,N/A,N/A,9.0,0.45,17.0,0.75,80.0,0.45,69.0,75.0,48.0,25.0,50.94,4.07,N/A,N/A,94.0,1.96,83.0,0.9,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,64.0,1.36,33.0,41.67,58.0,89.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,77.0,4.37,100.0,0.0,N/A,N/A,N/A,N/A,17.0,N/A,N/A,0.15,N/A,N/A,59.0,86.0,85.71,0.9,70.0,44.0,0.9,76.43,2.0,0.75,64.0,0.02,20.0,20.0,0.01,0.01,N/A,N/A
Wilfred Ndidi,8197,Central Midfielder,614,27,€20M,Premier League,43.0,1.17,27.0,30.93,N/A,N/A,83.0,40.0,50.0,1.61,96.0,0.59,N/A,N/A,55.0,1.03,N/A,N/A,71.0,28.57,12.0,2.2,45.0,1.03,70.0,1.03,48.0,50.0,84.0,37.0,50.0,7.62,N/A,N/A,80.0,2.05,33.0,0.88,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,31.0,0.59,29.0,40.0,17.0,80.23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,53.0,0.44,58.0,5.28,100.0,0.0,N/A,N/A,N/A,N/A,48.0,72.0,0.44,0.88,66.0,0.29,89.0,75.0,64.29,2.64,51.0,78.0,2.79,61.42,29.0,0.44,76.0,0.13,37.0,37.0,0.04,0.04,78.0,0.12
Will Hughes,9826,Central Midfielder,235,29,€9.5M,Premier League,16.0,0.38,61.0,42.89,N/A,N/A,48.0,40.0,50.0,0.77,0.0,0.0,N/A,N/A,22.0,0.38,N/A,N/A,N/A,N/A,66.0,0.77,60.0,0.77,N/A,N/A,N/A,N/A,54.0,25.0,45.16,5.36,N/A,N/A,96.0,3.45,29.0,0.77,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,42.0,0.77,14.0,33.33,41.0,85.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,46.0,0.38,13.0,3.45,100.0,0.0,N/A,N/A,N/A,N/A,45.0,64.0,0.38,0.77,N/A,N/A,58.0,16.0,40.0,1.53,61.0,58.0,1.53,64.34,1.0,1.15,31.0,0.04,22.0,22.0,0.02,0.02,46.0,0.01
William Saliba,9825,Center Back,630,23,€85M,Premier League,25.0,1.57,66.0,56.43,N/A,N/A,33.0,44.0,55.0,1.57,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23.0,0.29,64.0,0.14,83.0,0.57,100.0,100.0,72.0,70.0,65.52,5.43,N/A,N/A,75.0,1.14,64.0,0.57,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,20.0,0.71,91.0,68.75,97.0,95.18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,72.0,0.14,12.0,1.86,100.0,0.0,N/A,N/A,N/A,N/A,0.0,N/A,N/A,0.0,N/A,N/A,81.0,45.0,55.0,1.57,52.0,11.0,0.29,69.86,33.0,0.29,34.0,0.01,N/A,N/A,N/A,N/A,N/A,N/A
William Smallbone,8466,Central Midfielder,219,24,€5.5M,Premier League,18.0,0.41,43.0,34.52,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,96.0,1.64,61.0,1.23,N/A,N/A,57.0,10.53,64.0,0.82,77.0,0.41,40.0,0.41,100.0,100.0,13.0,51.0,52.94,3.7,N/A,N/A,60.0,1.64,11.0,0.41,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,41.0,50.0,28.0,83.17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.0,2.88,100.0,0.0,N/A,N/A,N/A,N/A,81.0,N/A,N/A,1.64,84.0,0.82,48.0,23.0,42.86,1.23,59.0,92.0,4.52,64.11,100.0,0.0,90.0,0.22,75.0,75.0,0.13,0.13,N/A,N/A
Wilson Odobert,8586,Left Midfielder,162,19,€11M,Premier League,N/A,N/A,29.0,32.22,N/A,N/A,86.0,100.0,100.0,1.67,0.0,0.0,98.0,1.67,81.0,1.67,N/A,N/A,N/A,N/A,11.0,2.22,36.0,1.11,88.0,1.67,34.0,33.33,80.0,47.0,52.0,7.22,N/A,N/A,N/A,N/A,42.0,1.11,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35.0,84.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,96.0,2.22,47.0,5.0,100.0,0.0,N/A,N/A,N/A,N/A,100.0,N/A,N/A,3.33,N/A,N/A,41.0,16.0,40.0,1.11,55.0,98.0,7.22,63.33,100.0,0.0,36.0,0.04,93.0,94.0,0.23,0.23,N/A,N/A
Wout Faes,8197,Center Back,630,26,€25M,Premier League,53.0,2.71,14.0,37.14,N/A,N/A,56.0,64.0,65.22,2.14,0.0,0.0,59.0,0.14,39.0,0.14,N/A,N/A,N/A,N/A,11.0,0.43,14.0,0.86,69.0,0.29,100.0,100.0,34.0,27.0,51.06,3.43,N/A,N/A,47.0,0.86,28.0,0.14,78.0,N/A,N/A,0.14,N/A,N/A,N/A,N/A,20.0,0.71,58.0,47.5,42.0,86.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27.0,2.71,100.0,0.0,N/A,N/A,N/A,N/A,53.0,55.0,0.14,0.57,N/A,N/A,36.0,70.0,66.67,0.57,19.0,48.0,1.0,57.86,52.0,0.14,42.0,0.01,67.0,67.0,0.06,0.06,83.0,0.13
