Player Name,Team ID,Primary Position,Minutes Played,Age,Market Value,League,Accurate long balls,Accurate long balls per90,Accurate passes,Accurate passes per90,Acted as sweeper,Acted as sweeper per90,Aerials won,Aerials won %,Aerials won % per90,Aerials won per90,Assists,Assists per90,Blocked scoring attempt,Blocked scoring attempt per90,Chances created,Chances created per90,Clean sheets,Clean sheets per90,Cross accuracy,Cross accuracy per90,Dispossessed,Dispossessed per90,Dribbled past,Dribbled past per90,Dribbles,Dribbles per90,Dribbles success rate,Dribbles success rate per90,Duels won,Duels won %,Duels won % per90,Duels won per90,Error led to goal,Error led to goal per90,Fouls committed,Fouls committed per90,Fouls won,Fouls won per90,Goals,Goals conceded,Goals conceded per90,Goals per90,Goals prevented,Goals prevented per90,High claims,High claims per90,Interceptions,Interceptions per90,Long ball accuracy,Long ball accuracy per90,Pass accuracy,Pass accuracy per90,Penalties awarded,Penalties awarded per90,Penalties conceded,Penalties conceded per90,Penalty goals,Penalty goals conceded,Penalty goals conceded per90,Penalty goals faced,Penalty goals faced per90,Penalty goals per90,Penalty goals saves,Penalty goals saves per90,Possession won final 3rd,Possession won final 3rd per90,Recoveries,Recoveries per90,Red cards,Red cards per90,Save percentage,Save percentage per90,Saves,Saves per90,Shots,Shots on target,Shots on target per90,Shots per90,Successful crosses,Successful crosses per90,Tackles won,Tackles won %,Tackles won % per90,Tackles won per90,Touches,Touches in opposition box,Touches in opposition box per90,Touches per90,Yellow cards,Yellow cards per90,xA,xA per90,xG,xG excl. penalty,xG excl. penalty per90,xG per90,xGOT,xGOT per90
Franculino,8113,Striker,756,20,€8M,Superligaen,77.0,0.83,57.0,13.21,N/A,N/A,27.0,27.0,28.0,0.83,67.0,0.24,53.0,0.6,60.0,1.07,N/A,N/A,80.0,28.57,47.0,1.31,47.0,0.36,87.0,1.9,60.0,44.44,37.0,50.0,37.78,4.05,N/A,N/A,7.0,0.48,17.0,0.24,67.0,N/A,N/A,0.48,N/A,N/A,N/A,N/A,60.0,0.24,87.0,77.78,53.0,73.03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40.0,0.6,50.0,2.5,100.0,0.0,N/A,N/A,N/A,N/A,67.0,77.0,1.43,3.45,73.0,0.24,63.0,47.0,55.56,0.6,53.0,80.0,6.9,36.43,33.0,0.24,90.0,0.19,57.0,63.0,0.39,0.39,63.0,0.41
Frederik Alves Ibsen,8595,Center Back,497,24,€3M,Superligaen,10.0,1.99,78.0,68.63,N/A,N/A,84.0,50.0,60.71,3.08,0.0,0.0,N/A,N/A,28.0,0.18,N/A,N/A,N/A,N/A,52.0,0.18,64.0,0.36,N/A,N/A,N/A,N/A,68.0,70.0,63.64,5.07,N/A,N/A,8.0,0.36,20.0,0.18,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,66.0,1.27,18.0,37.93,84.0,90.89,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,80.0,0.18,76.0,4.53,100.0,0.0,N/A,N/A,N/A,N/A,20.0,66.0,0.18,0.18,N/A,N/A,34.0,12.0,40.0,0.72,70.0,22.0,0.54,86.74,36.0,0.18,36.0,0.02,26.0,26.0,0.01,0.01,52.0,0.01
Frederik Brandhof,8071,Central Midfielder,331,28,€400K,Superligaen,54.0,1.9,54.0,36.16,N/A,N/A,55.0,43.0,50.0,0.82,0.0,0.0,51.0,0.27,14.0,0.27,N/A,N/A,74.0,33.33,23.0,1.36,51.0,0.82,N/A,N/A,N/A,N/A,67.0,46.0,51.22,5.71,N/A,N/A,87.0,2.45,93.0,2.72,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,55.0,1.09,35.0,50.0,65.0,86.36,97.0,0.27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35.0,0.27,1.0,1.36,100.0,0.0,N/A,N/A,N/A,N/A,25.0,52.0,0.27,0.54,71.0,0.54,88.0,93.0,88.89,2.18,39.0,70.0,1.9,59.0,33.0,0.27,49.0,0.09,39.0,39.0,0.04,0.04,59.0,0.09
Frederik Gytkjær,9907,Striker,720,31,€330K,Superligaen,60.0,0.38,17.0,9.0,N/A,N/A,50.0,37.0,37.14,1.62,60.0,0.12,60.0,0.62,40.0,0.88,N/A,N/A,80.0,28.57,43.0,1.38,70.0,0.12,27.0,0.25,23.0,28.57,40.0,37.0,36.56,4.25,N/A,N/A,80.0,2.62,73.0,1.75,37.0,N/A,N/A,0.12,N/A,N/A,N/A,N/A,50.0,0.12,73.0,60.0,43.0,70.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,70.0,0.88,67.0,3.12,100.0,0.0,N/A,N/A,N/A,N/A,23.0,3.0,0.25,1.75,80.0,0.25,60.0,63.0,80.0,0.5,10.0,13.0,2.75,25.5,23.0,0.25,17.0,0.03,30.0,30.0,0.19,0.19,13.0,0.04
Frederik Tingager,8071,Center Back,990,31,€500K,Superligaen,100.0,8.36,90.0,76.0,N/A,N/A,86.0,22.0,48.05,3.36,0.0,0.0,54.0,0.09,30.0,0.18,N/A,N/A,N/A,N/A,58.0,0.09,74.0,0.27,80.0,0.36,66.0,66.67,78.0,28.0,53.64,5.36,N/A,N/A,32.0,0.55,42.0,0.45,78.0,N/A,N/A,0.09,N/A,N/A,N/A,N/A,42.0,1.0,84.0,64.79,72.0,89.51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,74.0,4.45,100.0,0.0,N/A,N/A,N/A,N/A,44.0,68.0,0.18,0.45,N/A,N/A,36.0,44.0,61.54,0.73,88.0,56.0,1.0,95.91,100.0,0.0,42.0,0.02,80.0,82.0,0.09,0.09,80.0,0.07
Gabriel Pereira,8391,Center Back,587,24,€3.8M,Superligaen,90.0,6.13,84.0,72.67,N/A,N/A,54.0,76.0,70.0,2.15,0.0,0.0,N/A,N/A,20.0,0.15,N/A,N/A,94.0,50.0,32.0,0.31,52.0,0.46,N/A,N/A,N/A,N/A,54.0,62.0,62.22,4.29,N/A,N/A,74.0,0.92,76.0,0.77,96.0,N/A,N/A,0.31,N/A,N/A,N/A,N/A,70.0,1.38,60.0,53.33,48.0,87.78,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,92.0,0.46,84.0,4.75,100.0,0.0,N/A,N/A,N/A,N/A,80.0,94.0,0.46,0.92,86.0,0.31,14.0,8.0,33.33,0.46,86.0,76.0,1.38,94.6,14.0,0.31,64.0,0.04,78.0,80.0,0.09,0.09,94.0,0.22
German Onugkha,8391,Striker,742,28,€1.6M,Superligaen,53.0,0.36,27.0,10.67,N/A,N/A,80.0,93.0,63.79,4.49,0.0,0.0,70.0,0.73,27.0,0.61,N/A,N/A,87.0,33.33,57.0,1.21,33.0,0.49,N/A,N/A,N/A,N/A,57.0,77.0,50.0,5.46,N/A,N/A,57.0,1.46,33.0,0.73,53.0,N/A,N/A,0.36,N/A,N/A,N/A,N/A,N/A,N/A,40.0,42.86,23.0,63.77,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43.0,0.61,20.0,1.58,100.0,0.0,N/A,N/A,N/A,N/A,90.0,83.0,1.46,4.0,60.0,0.12,37.0,100.0,100.0,0.24,27.0,67.0,5.7,29.47,100.0,0.0,50.0,0.06,40.0,43.0,0.27,0.27,57.0,0.33
Gift Links,8071,Left Midfielder,520,26,N/A,Superligaen,45.0,1.73,30.0,29.6,N/A,N/A,19.0,25.0,33.33,0.35,93.0,0.35,90.0,0.87,78.0,1.73,N/A,N/A,68.0,28.26,52.0,0.69,62.0,0.69,87.0,1.38,65.0,57.14,41.0,41.0,50.0,4.33,N/A,N/A,51.0,1.21,49.0,1.04,83.0,N/A,N/A,0.35,N/A,N/A,N/A,N/A,67.0,1.21,71.0,62.5,33.0,81.04,N/A,N/A,1.0,0.17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26.0,0.17,94.0,7.96,100.0,0.0,N/A,N/A,N/A,N/A,83.0,68.0,0.52,1.9,91.0,2.25,26.0,17.0,44.44,0.69,80.0,93.0,4.33,71.65,100.0,0.0,97.0,0.36,67.0,70.0,0.1,0.1,70.0,0.16
Giorgi Gocholeishvili,8391,Right Back,540,23,€2.4M,Superligaen,53.0,1.67,44.0,32.0,N/A,N/A,31.0,44.0,50.0,0.5,0.0,0.0,78.0,0.33,44.0,1.0,N/A,N/A,75.0,31.58,33.0,0.67,22.0,1.17,78.0,1.17,47.0,43.75,81.0,56.0,56.45,5.83,N/A,N/A,56.0,0.83,89.0,1.83,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,39.0,0.83,39.0,41.67,67.0,84.21,100.0,0.17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,78.0,0.5,94.0,6.33,100.0,0.0,N/A,N/A,N/A,N/A,81.0,69.0,0.33,1.5,67.0,1.0,81.0,72.0,78.57,1.83,50.0,31.0,1.17,65.83,6.0,0.33,47.0,0.1,56.0,56.0,0.05,0.05,64.0,0.05
Hamza Barry,8231,Central Midfielder,731,29,€350K,Superligaen,91.0,3.94,65.0,41.86,N/A,N/A,49.0,39.0,42.86,0.74,84.0,0.25,30.0,0.12,84.0,1.97,N/A,N/A,46.0,16.13,81.0,0.37,36.0,0.98,43.0,0.49,33.0,40.0,20.0,19.0,42.42,3.45,N/A,N/A,70.0,1.6,20.0,0.62,65.0,N/A,N/A,0.12,N/A,N/A,N/A,N/A,29.0,0.74,68.0,61.54,55.0,84.79,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39.0,0.37,81.0,6.16,100.0,0.0,N/A,N/A,N/A,N/A,35.0,35.0,0.12,0.62,72.0,0.62,38.0,39.0,53.85,0.86,57.0,13.0,0.37,64.39,22.0,0.37,59.0,0.1,36.0,36.0,0.04,0.04,48.0,0.07
Henrik Dalsgaard,8071,Right Back,520,35,€450K,Superligaen,18.0,2.6,42.0,52.27,N/A,N/A,48.0,10.0,42.86,2.08,0.0,0.0,68.0,0.17,60.0,0.35,N/A,N/A,90.0,40.0,100.0,0.0,42.0,0.52,N/A,N/A,N/A,N/A,56.0,14.0,52.0,4.5,N/A,N/A,78.0,1.04,82.0,0.87,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,84.0,1.73,28.0,40.54,38.0,85.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,1.04,100.0,0.0,N/A,N/A,N/A,N/A,52.0,N/A,N/A,0.52,88.0,0.35,68.0,58.0,66.67,1.04,50.0,58.0,1.04,77.37,40.0,0.17,58.0,0.04,62.0,64.0,0.06,0.06,N/A,N/A
Igor Vekic,8231,Keeper,990,26,€300K,Superligaen,75.0,6.09,N/A,N/A,88.0,1.09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.27,N/A,N/A,N/A,N/A,N/A,6.0,2.55,N/A,31.0,-0.09,44.0,0.64,N/A,N/A,56.0,38.07,12.0,64.78,N/A,N/A,N/A,N/A,N/A,0.0,0.27,100.0,0.36,N/A,0.0,0.0,N/A,N/A,N/A,N/A,0.0,0.0,25.0,61.11,75.0,4.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Isak Steiner Jensen,9939,Left Winger,785,20,€1.6M,Superligaen,35.0,0.57,62.0,22.01,N/A,N/A,52.0,57.0,35.71,0.57,0.0,0.0,42.0,0.46,57.0,1.61,N/A,N/A,68.0,26.19,5.0,2.06,57.0,0.57,95.0,2.87,85.0,65.79,68.0,72.0,47.92,5.27,N/A,N/A,8.0,0.57,50.0,1.03,75.0,N/A,N/A,0.46,N/A,N/A,N/A,N/A,N/A,N/A,42.0,50.0,82.0,85.71,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,75.0,0.69,57.0,3.44,0.0,0.0,N/A,N/A,N/A,N/A,52.0,60.0,0.8,2.29,88.0,1.26,40.0,85.0,85.71,0.69,60.0,70.0,4.93,47.24,100.0,0.0,60.0,0.18,62.0,62.0,0.28,0.28,80.0,0.37
Ivan Djantou,8487,Striker,333,22,€250K,Superligaen,N/A,N/A,30.0,10.81,N/A,N/A,83.0,60.0,44.74,4.59,0.0,0.0,47.0,0.54,83.0,1.62,N/A,N/A,N/A,N/A,7.0,3.24,60.0,0.27,30.0,0.27,20.0,20.0,70.0,30.0,35.71,6.76,N/A,N/A,83.0,2.7,57.0,1.08,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33.0,67.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,87.0,1.08,23.0,1.62,100.0,0.0,N/A,N/A,N/A,N/A,20.0,40.0,0.81,1.62,N/A,N/A,80.0,100.0,100.0,0.81,40.0,63.0,5.68,31.62,100.0,0.0,23.0,0.03,10.0,10.0,0.14,0.14,23.0,0.09
Ivan Nikolov,8487,Central Midfielder,313,22,€500K,Superligaen,9.0,0.86,1.0,18.12,N/A,N/A,59.0,43.0,50.0,0.86,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.0,2.01,46.0,0.86,93.0,1.73,64.0,54.55,77.0,33.0,48.84,6.04,N/A,N/A,45.0,1.15,14.0,0.58,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,22.0,0.58,9.0,37.5,6.0,72.41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,80.0,0.86,62.0,4.89,100.0,0.0,N/A,N/A,N/A,N/A,28.0,N/A,N/A,0.58,N/A,N/A,86.0,68.0,70.0,2.01,4.0,52.0,1.44,43.71,100.0,0.0,4.0,0.02,28.0,28.0,0.03,0.03,N/A,N/A
Jacob Andersen,8071,Right Midfielder,240,20,€300K,Superligaen,19.0,1.12,14.0,25.87,N/A,N/A,83.0,32.0,36.36,1.5,0.0,0.0,59.0,0.38,17.0,0.38,N/A,N/A,51.0,18.18,100.0,0.0,88.0,0.38,58.0,0.75,42.0,50.0,80.0,30.0,48.57,6.38,N/A,N/A,96.0,3.38,96.0,3.0,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,30.0,0.75,26.0,42.86,3.0,71.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.0,2.62,100.0,0.0,N/A,N/A,N/A,N/A,13.0,N/A,N/A,0.38,75.0,0.75,6.0,9.0,33.33,0.38,59.0,68.0,1.88,64.5,3.0,0.75,78.0,0.2,29.0,29.0,0.03,0.03,N/A,N/A
Jacob Rasmussen,8595,Center Back,990,27,€4M,Superligaen,12.0,2.0,88.0,75.82,N/A,N/A,38.0,90.0,77.78,1.91,0.0,0.0,84.0,0.27,84.0,0.82,N/A,N/A,70.0,12.5,46.0,0.18,20.0,0.82,80.0,0.36,72.0,80.0,60.0,88.0,68.0,4.64,N/A,N/A,32.0,0.55,58.0,0.64,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,50.0,1.09,34.0,42.31,100.0,93.29,N/A,N/A,14.0,0.09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,84.0,0.27,86.0,4.82,100.0,0.0,N/A,N/A,N/A,N/A,58.0,48.0,0.09,0.64,70.0,0.09,36.0,18.0,42.11,0.73,84.0,50.0,0.91,93.09,54.0,0.09,84.0,0.08,52.0,52.0,0.03,0.03,72.0,0.05
Jakob Busk,8487,Keeper,681,31,€260K,Superligaen,56.0,4.89,N/A,N/A,56.0,0.53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,N/A,N/A,N/A,N/A,N/A,12.0,2.25,N/A,81.0,0.2,69.0,1.06,N/A,N/A,38.0,34.91,50.0,73.8,N/A,N/A,N/A,N/A,N/A,12.0,0.13,62.0,0.13,N/A,0.0,0.0,N/A,N/A,N/A,N/A,0.0,0.0,50.0,66.0,88.0,4.36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.0,0.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jakob Vester,9939,Central Midfielder,526,19,€320K,Superligaen,12.0,1.03,3.0,18.14,N/A,N/A,36.0,13.0,20.0,0.51,0.0,0.0,67.0,0.51,26.0,0.68,N/A,N/A,74.0,33.33,54.0,0.68,91.0,0.34,70.0,0.86,94.0,83.33,51.0,80.0,58.0,4.96,N/A,N/A,7.0,0.34,65.0,1.37,96.0,N/A,N/A,0.68,N/A,N/A,N/A,N/A,14.0,0.51,72.0,66.67,20.0,79.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25.0,0.17,10.0,3.08,100.0,0.0,N/A,N/A,N/A,N/A,81.0,90.0,0.86,1.88,52.0,0.17,77.0,88.0,84.62,1.88,1.0,78.0,2.91,36.44,48.0,0.17,33.0,0.07,93.0,94.0,0.4,0.4,94.0,0.58
Jan Kuchta,8113,Striker,257,27,€4.5M,Superligaen,47.0,0.35,60.0,13.31,N/A,N/A,33.0,70.0,50.0,1.05,77.0,0.35,23.0,0.35,100.0,2.45,N/A,N/A,90.0,50.0,90.0,0.35,N/A,N/A,33.0,0.35,70.0,50.0,13.0,100.0,61.54,2.8,N/A,N/A,N/A,N/A,20.0,0.35,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,70.0,0.35,43.0,50.0,100.0,80.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57.0,0.7,53.0,2.8,100.0,0.0,N/A,N/A,N/A,N/A,17.0,37.0,0.7,1.4,90.0,0.35,83.0,100.0,100.0,1.05,17.0,50.0,4.9,26.96,100.0,0.0,63.0,0.12,13.0,13.0,0.14,0.14,20.0,0.07
Jannich Storch,9907,Keeper,659,31,€200K,Superligaen,44.0,4.64,N/A,N/A,62.0,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,N/A,N/A,N/A,N/A,N/A,50.0,1.5,N/A,69.0,0.15,81.0,1.5,N/A,N/A,44.0,36.96,38.0,69.35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,69.0,71.05,62.0,3.69,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jean-Manuel Mbom,9939,Central Midfielder,703,24,€850K,Superligaen,100.0,4.22,53.0,36.49,N/A,N/A,67.0,78.0,66.67,1.02,61.0,0.13,53.0,0.13,22.0,0.64,N/A,N/A,44.0,22.22,67.0,0.26,67.0,0.51,36.0,0.38,53.0,50.0,17.0,78.0,60.98,3.2,N/A,N/A,31.0,0.51,42.0,0.64,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,44.0,0.9,83.0,55.0,50.0,81.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39.0,3.71,100.0,0.0,N/A,N/A,N/A,N/A,31.0,53.0,0.13,0.38,22.0,0.26,14.0,22.0,55.56,0.64,31.0,28.0,0.9,60.94,100.0,0.0,11.0,0.03,22.0,22.0,0.01,0.01,53.0,0.03
Jens Martin Gammelby,8415,Right Back,124,29,€420K,Superligaen,75.0,2.18,61.0,37.74,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.73,N/A,N/A,28.0,0.73,N/A,N/A,100.0,50.0,31.0,0.73,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,10.0,0.73,N/A,N/A,86.0,1.45,47.0,0.73,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,19.0,30.0,28.0,77.61,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,7.26,100.0,0.0,N/A,N/A,N/A,N/A,0.0,N/A,N/A,0.0,47.0,0.73,N/A,N/A,N/A,N/A,64.0,39.0,1.45,68.95,100.0,0.0,56.0,0.12,N/A,N/A,N/A,N/A,N/A,N/A
Jeppe Andersen,8415,Defensive Midfielder,733,31,€500K,Superligaen,45.0,0.74,95.0,34.5,N/A,N/A,55.0,62.0,38.46,0.61,0.0,0.0,22.0,0.25,10.0,0.49,N/A,N/A,N/A,N/A,70.0,0.61,45.0,0.61,40.0,0.74,100.0,66.67,18.0,60.0,44.44,2.95,N/A,N/A,57.0,1.11,68.0,1.35,52.0,N/A,N/A,0.25,N/A,N/A,N/A,N/A,32.0,0.25,22.0,35.29,75.0,83.88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.0,0.12,22.0,2.46,0.0,0.0,N/A,N/A,N/A,N/A,20.0,50.0,0.74,1.47,N/A,N/A,15.0,100.0,100.0,0.25,80.0,5.0,1.6,53.04,32.0,0.25,40.0,0.11,35.0,38.0,0.17,0.17,48.0,0.24
Jeppe Grønning,9939,Central Midfielder,757,33,€420K,Superligaen,64.0,2.14,51.0,35.07,N/A,N/A,88.0,93.0,73.68,1.66,0.0,0.0,64.0,0.48,N/A,N/A,N/A,N/A,N/A,N/A,86.0,0.12,61.0,0.71,16.0,0.12,22.0,33.33,74.0,93.0,62.5,5.94,N/A,N/A,80.0,2.02,42.0,0.95,84.0,N/A,N/A,0.36,N/A,N/A,N/A,N/A,81.0,1.55,77.0,69.23,57.0,85.26,93.0,0.12,3.0,0.12,97.0,N/A,N/A,N/A,N/A,0.24,N/A,N/A,19.0,0.12,42.0,4.28,100.0,0.0,N/A,N/A,N/A,N/A,62.0,61.0,0.36,1.19,N/A,N/A,59.0,29.0,48.15,1.55,32.0,51.0,1.43,55.64,25.0,0.36,6.0,0.02,91.0,62.0,0.09,0.37,84.0,0.31
Jeppe Tverskov,10202,Central Midfielder,797,31,€700K,Superligaen,100.0,6.44,100.0,100.84,N/A,N/A,52.0,74.0,58.33,0.79,100.0,0.45,29.0,0.11,74.0,1.69,N/A,N/A,88.0,50.0,55.0,0.68,71.0,0.56,62.0,0.79,86.0,70.0,39.0,91.0,62.3,4.29,N/A,N/A,13.0,0.56,54.0,1.13,62.0,N/A,N/A,0.11,N/A,N/A,N/A,N/A,90.0,1.92,84.0,75.0,86.0,92.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,59.0,0.56,96.0,8.81,100.0,0.0,N/A,N/A,N/A,N/A,22.0,32.0,0.11,0.45,45.0,0.11,14.0,6.0,28.57,0.45,100.0,55.0,1.47,122.3,57.0,0.11,84.0,0.21,30.0,30.0,0.04,0.04,49.0,0.07
Jesper Hansen,8071,Keeper,990,39,€200K,Superligaen,38.0,4.64,N/A,N/A,81.0,0.82,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,N/A,N/A,N/A,N/A,N/A,88.0,1.0,N/A,56.0,0.03,31.0,0.55,N/A,N/A,31.0,34.23,62.0,74.88,N/A,N/A,N/A,N/A,N/A,31.0,0.09,75.0,0.18,N/A,0.0,0.0,N/A,N/A,N/A,N/A,0.0,0.0,69.0,71.05,31.0,2.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Joel Andersson,8113,Right Back,809,27,€900K,Superligaen,94.0,3.89,69.0,39.94,N/A,N/A,50.0,64.0,58.33,0.78,56.0,0.11,N/A,N/A,61.0,1.33,N/A,N/A,50.0,25.0,72.0,0.11,6.0,1.56,42.0,0.44,31.0,36.36,31.0,44.0,51.61,3.56,N/A,N/A,17.0,0.33,3.0,0.11,81.0,N/A,N/A,0.11,N/A,N/A,N/A,N/A,42.0,0.89,50.0,43.75,31.0,77.71,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39.0,0.11,44.0,3.78,100.0,0.0,N/A,N/A,N/A,N/A,22.0,50.0,0.11,0.22,72.0,1.11,67.0,42.0,65.0,1.45,67.0,47.0,1.56,73.42,100.0,0.0,64.0,0.15,64.0,64.0,0.08,0.08,72.0,0.07
John Björkengren,8410,Central Midfielder,990,25,€700K,Superligaen,77.0,2.82,71.0,43.82,N/A,N/A,86.0,77.0,60.0,1.64,52.0,0.09,26.0,0.09,25.0,0.64,N/A,N/A,61.0,25.0,20.0,1.36,49.0,0.82,33.0,0.36,65.0,57.14,55.0,58.0,53.33,5.09,N/A,N/A,35.0,0.91,25.0,0.73,55.0,N/A,N/A,0.09,N/A,N/A,N/A,N/A,48.0,1.0,48.0,54.39,49.0,83.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,48.0,0.45,39.0,4.18,100.0,0.0,N/A,N/A,N/A,N/A,10.0,26.0,0.09,0.27,39.0,0.09,71.0,81.0,76.92,1.82,67.0,19.0,0.55,66.18,61.0,0.09,43.0,0.08,38.0,38.0,0.04,0.04,46.0,0.07
John Iredale,8470,Striker,417,25,€500K,Superligaen,67.0,0.43,33.0,11.01,N/A,N/A,10.0,10.0,16.67,0.65,0.0,0.0,63.0,0.65,67.0,1.29,N/A,N/A,N/A,N/A,77.0,0.65,10.0,1.08,80.0,1.51,53.0,38.89,10.0,7.0,24.49,2.59,N/A,N/A,23.0,0.65,N/A,N/A,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,57.0,0.22,43.0,50.0,40.0,69.86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50.0,0.65,47.0,2.37,100.0,0.0,N/A,N/A,N/A,N/A,27.0,10.0,0.43,1.94,N/A,N/A,N/A,N/A,N/A,N/A,23.0,60.0,5.61,29.14,100.0,0.0,43.0,0.05,50.0,57.0,0.37,0.37,17.0,0.06
Jonas Jensen-Abbew,8071,Center Back,545,22,€500K,Superligaen,40.0,3.63,64.0,62.09,N/A,N/A,30.0,52.0,61.11,1.82,0.0,0.0,N/A,N/A,56.0,0.33,N/A,N/A,N/A,N/A,8.0,0.5,44.0,0.5,N/A,N/A,N/A,N/A,16.0,12.0,51.28,3.3,N/A,N/A,40.0,0.66,18.0,0.17,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,10.0,0.66,46.0,46.81,64.0,88.89,N/A,N/A,8.0,0.17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,76.0,0.17,56.0,3.8,2.0,0.17,N/A,N/A,N/A,N/A,0.0,N/A,N/A,0.0,N/A,N/A,52.0,46.0,62.5,0.83,58.0,16.0,0.5,78.94,100.0,0.0,60.0,0.04,N/A,N/A,N/A,N/A,N/A,N/A
