Player Name,Team ID,Primary Position,Minutes Played,Age,Market Value,League,Accurate long balls,Accurate long balls per90,Accurate passes,Accurate passes per90,Acted as sweeper,Acted as sweeper per90,Aerials won,Aerials won %,Aerials won % per90,Aerials won per90,Assists,Assists per90,Blocked scoring attempt,Blocked scoring attempt per90,Chances created,Chances created per90,Clean sheets,Clean sheets per90,Cross accuracy,Cross accuracy per90,Dispossessed,Dispossessed per90,Dribbled past,Dribbled past per90,Dribbles,Dribbles per90,Dribbles success rate,Dribbles success rate per90,Duels won,Duels won %,Duels won % per90,Duels won per90,Error led to goal,Error led to goal per90,Fouls committed,Fouls committed per90,Fouls won,Fouls won per90,Goals,Goals conceded,Goals conceded per90,Goals per90,Goals prevented,Goals prevented per90,High claims,High claims per90,Interceptions,Interceptions per90,Long ball accuracy,Long ball accuracy per90,Pass accuracy,Pass accuracy per90,Penalties awarded,Penalties awarded per90,Penalties conceded,Penalties conceded per90,Penalty goals,Penalty goals conceded,Penalty goals conceded per90,Penalty goals faced,Penalty goals faced per90,Penalty goals per90,Penalty goals saves,Penalty goals saves per90,Possession won final 3rd,Possession won final 3rd per90,Recoveries,Recoveries per90,Red cards,Red cards per90,Save percentage,Save percentage per90,Saves,Saves per90,Shots,Shots on target,Shots on target per90,Shots per90,Successful crosses,Successful crosses per90,Tackles won,Tackles won %,Tackles won % per90,Tackles won per90,Touches,Touches in opposition box,Touches in opposition box per90,Touches per90,Yellow cards,Yellow cards per90,xA,xA per90,xG,xG excl. penalty,xG excl. penalty per90,xG per90,xGOT,xGOT per90
Marco Brescianini,8524,Central Midfielder,367,24,€3.3M,Serie A,15.0,0.25,47.0,22.07,N/A,N/A,64.0,80.0,57.14,0.98,0.0,0.0,48.0,0.49,20.0,0.74,N/A,N/A,N/A,N/A,29.0,1.96,76.0,0.25,39.0,0.74,41.0,42.86,12.0,17.0,36.11,3.19,N/A,N/A,79.0,1.96,23.0,0.98,85.0,N/A,N/A,0.49,N/A,N/A,N/A,N/A,N/A,N/A,24.0,50.0,76.0,84.91,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23.0,0.25,53.0,3.19,100.0,0.0,N/A,N/A,N/A,N/A,26.0,61.0,0.74,1.23,N/A,N/A,14.0,29.0,50.0,0.25,21.0,30.0,2.7,39.24,100.0,0.0,47.0,0.07,32.0,36.0,0.13,0.13,55.0,0.22
Marco Carnesecchi,8524,Keeper,540,24,€20M,Serie A,28.0,3.83,N/A,N/A,83.0,0.83,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,N/A,N/A,N/A,N/A,N/A,10.0,2.17,N/A,10.0,-0.48,38.0,0.5,N/A,N/A,38.0,34.85,31.0,69.86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,3.0,53.57,28.0,2.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Marco Sala,10171,Left Back,92,25,€1.5M,Serie A,45.0,0.98,53.0,34.24,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,45.0,0.98,N/A,N/A,89.0,50.0,100.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,53.0,100.0,80.0,3.91,N/A,N/A,53.0,0.98,51.0,0.98,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,60.0,0.98,15.0,25.0,36.0,81.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.98,100.0,0.0,N/A,N/A,N/A,N/A,0.0,N/A,N/A,0.0,66.0,0.98,87.0,64.0,66.67,1.96,53.0,N/A,N/A,59.67,4.0,0.98,91.0,0.19,N/A,N/A,N/A,N/A,N/A,N/A
Marcus Thuram,8636,Striker,552,27,€60M,Serie A,N/A,N/A,35.0,11.58,N/A,N/A,70.0,90.0,66.67,2.28,57.0,0.16,40.0,0.49,88.0,1.63,N/A,N/A,82.0,33.33,78.0,0.65,48.0,0.33,15.0,0.16,10.0,8.33,38.0,72.0,48.15,4.24,N/A,N/A,25.0,0.98,30.0,1.14,95.0,N/A,N/A,1.14,N/A,N/A,N/A,N/A,48.0,0.16,N/A,N/A,42.0,71.72,85.0,0.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,88.0,0.82,62.0,2.45,0.0,0.0,N/A,N/A,N/A,N/A,70.0,100.0,1.96,3.26,70.0,0.16,68.0,50.0,60.0,0.49,30.0,92.0,8.32,30.82,100.0,0.0,78.0,0.1,50.0,70.0,0.42,0.42,95.0,1.06
Marin Sverko,7881,Center Back,353,26,€800K,Serie A,59.0,2.8,30.0,39.52,N/A,N/A,35.0,78.0,70.0,1.78,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,36.0,0.25,N/A,N/A,74.0,0.25,67.0,50.0,20.0,77.0,65.0,3.31,N/A,N/A,19.0,0.51,23.0,0.25,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,83.0,1.78,57.0,52.38,41.0,87.08,N/A,N/A,5.0,0.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,32.0,2.8,100.0,0.0,N/A,N/A,N/A,N/A,49.0,N/A,N/A,0.51,N/A,N/A,44.0,73.0,75.0,0.76,30.0,37.0,0.51,59.41,100.0,0.0,51.0,0.01,46.0,46.0,0.02,0.02,N/A,N/A
Mario Gila,8543,Center Back,360,24,€16M,Serie A,86.0,4.25,70.0,54.25,N/A,N/A,63.0,12.0,43.48,2.5,0.0,0.0,96.0,0.5,91.0,0.75,N/A,N/A,N/A,N/A,14.0,0.5,11.0,1.25,N/A,N/A,N/A,N/A,81.0,23.0,48.98,6.0,N/A,N/A,64.0,1.25,84.0,1.25,90.0,N/A,N/A,0.25,N/A,N/A,N/A,N/A,38.0,1.0,93.0,70.83,70.0,90.79,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,48.0,3.25,100.0,0.0,N/A,N/A,N/A,N/A,91.0,93.0,0.5,1.25,N/A,N/A,94.0,79.0,80.0,2.0,65.0,90.0,2.25,72.5,11.0,0.5,67.0,0.03,90.0,90.0,0.13,0.13,89.0,0.14
Mario Pasalic,8524,Central Midfielder,435,29,€16M,Serie A,76.0,2.69,89.0,59.79,N/A,N/A,80.0,56.0,46.15,1.24,81.0,0.21,64.0,0.41,81.0,1.66,N/A,N/A,N/A,N/A,24.0,1.24,58.0,0.62,N/A,N/A,N/A,N/A,6.0,6.0,31.25,2.07,N/A,N/A,38.0,1.03,11.0,0.21,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,26.0,0.41,63.0,61.9,89.0,92.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,65.0,0.41,56.0,4.34,100.0,0.0,N/A,N/A,N/A,N/A,83.0,68.0,0.41,2.07,N/A,N/A,16.0,61.0,66.67,0.41,81.0,92.0,3.31,75.1,38.0,0.21,68.0,0.12,97.0,94.0,0.29,0.46,92.0,0.29
Marten de Roon,8524,Central Midfielder,630,33,€7.3M,Serie A,82.0,3.43,83.0,54.29,N/A,N/A,89.0,84.0,73.33,1.57,0.0,0.0,N/A,N/A,31.0,0.57,N/A,N/A,66.0,28.57,78.0,0.29,44.0,0.86,N/A,N/A,N/A,N/A,78.0,75.0,56.92,5.29,N/A,N/A,80.0,2.0,27.0,0.57,79.0,N/A,N/A,0.14,N/A,N/A,N/A,N/A,89.0,1.57,42.0,53.33,64.0,87.76,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,67.0,0.43,52.0,4.29,100.0,0.0,N/A,N/A,N/A,N/A,10.0,45.0,0.14,0.14,52.0,0.29,87.0,46.0,54.55,1.71,85.0,20.0,0.43,76.57,19.0,0.43,49.0,0.08,11.0,11.0,0.0,0.0,56.0,0.02
Martin Erlic,9857,Center Back,221,26,€3M,Serie A,98.0,5.7,78.0,61.09,N/A,N/A,67.0,44.0,58.33,2.85,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,52.0,0.41,N/A,N/A,N/A,N/A,83.0,67.0,62.5,6.11,N/A,N/A,63.0,1.22,100.0,2.44,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,7.0,0.41,96.0,82.35,79.0,92.02,100.0,0.41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35.0,2.85,100.0,0.0,N/A,N/A,N/A,N/A,98.0,N/A,N/A,1.63,N/A,N/A,N/A,N/A,N/A,N/A,75.0,83.0,1.63,75.75,100.0,0.0,40.0,0.01,67.0,67.0,0.06,0.06,N/A,N/A
Martin Frese,9876,Left Back,336,26,€1.8M,Serie A,81.0,1.88,34.0,25.71,N/A,N/A,92.0,51.0,50.0,2.14,0.0,0.0,N/A,N/A,57.0,1.07,N/A,N/A,N/A,N/A,100.0,0.0,38.0,0.8,N/A,N/A,N/A,N/A,94.0,77.0,61.36,7.23,N/A,N/A,79.0,1.88,83.0,1.88,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,89.0,1.61,13.0,24.14,6.0,71.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.0,1.88,100.0,0.0,N/A,N/A,N/A,N/A,0.0,N/A,N/A,0.0,N/A,N/A,83.0,42.0,53.85,1.88,43.0,9.0,0.27,59.2,100.0,0.0,4.0,0.01,N/A,N/A,N/A,N/A,N/A,N/A
