Player Name,Team ID,Primary Position,Minutes Played,Age,Market Value,League,Accurate long balls,Accurate long balls per90,Accurate passes,Accurate passes per90,Acted as sweeper,Acted as sweeper per90,Aerials won,Aerials won %,Aerials won % per90,Aerials won per90,Assists,Assists per90,Blocked scoring attempt,Blocked scoring attempt per90,Chances created,Chances created per90,Clean sheets,Clean sheets per90,Cross accuracy,Cross accuracy per90,Dispossessed,Dispossessed per90,Dribbled past,Dribbled past per90,Dribbles,Dribbles per90,Dribbles success rate,Dribbles success rate per90,Duels won,Duels won %,Duels won % per90,Duels won per90,Error led to goal,Error led to goal per90,Fouls committed,Fouls committed per90,Fouls won,Fouls won per90,Goals,Goals conceded,Goals conceded per90,Goals per90,Goals prevented,Goals prevented per90,High claims,High claims per90,Interceptions,Interceptions per90,Long ball accuracy,Long ball accuracy per90,Pass accuracy,Pass accuracy per90,Penalties awarded,Penalties awarded per90,Penalties conceded,Penalties conceded per90,Penalty goals,Penalty goals conceded,Penalty goals conceded per90,Penalty goals faced,Penalty goals faced per90,Penalty goals per90,Penalty goals saves,Penalty goals saves per90,Possession won final 3rd,Possession won final 3rd per90,Recoveries,Recoveries per90,Red cards,Red cards per90,Save percentage,Save percentage per90,Saves,Saves per90,Shots,Shots on target,Shots on target per90,Shots per90,Successful crosses,Successful crosses per90,Tackles won,Tackles won %,Tackles won % per90,Tackles won per90,Touches,Touches in opposition box,Touches in opposition box per90,Touches per90,Yellow cards,Yellow cards per90,xA,xA per90,xG,xG excl. penalty,xG excl. penalty per90,xG per90,xGOT,xGOT per90
Filipe Soares,6004,Attacking Midfielder,205,25,€1.5M,Liga Portugal,85.0,2.2,45.0,20.2,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,78.0,0.88,N/A,N/A,N/A,N/A,100.0,100.0,26.0,1.76,73.0,0.44,18.0,0.44,34.0,33.33,11.0,12.0,31.58,2.63,N/A,N/A,12.0,0.44,57.0,1.76,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,80.0,0.88,76.0,71.43,61.0,80.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,82.0,5.27,100.0,0.0,N/A,N/A,N/A,N/A,30.0,N/A,N/A,1.32,54.0,0.44,24.0,100.0,100.0,0.44,14.0,11.0,1.32,35.56,100.0,0.0,8.0,0.02,12.0,12.0,0.03,0.03,N/A,N/A
Florentino Luis,9772,Defensive Midfielder,546,25,€22M,Liga Portugal,93.0,4.62,87.0,52.25,N/A,N/A,82.0,96.0,84.62,1.81,0.0,0.0,N/A,N/A,13.0,0.33,N/A,N/A,100.0,100.0,80.0,0.33,22.0,1.32,25.0,0.33,31.0,40.0,70.0,65.0,56.72,6.26,N/A,N/A,85.0,2.47,24.0,0.66,92.0,N/A,N/A,0.33,N/A,N/A,N/A,N/A,92.0,1.81,92.0,77.78,80.0,87.81,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,82.0,0.66,77.0,5.44,100.0,0.0,N/A,N/A,N/A,N/A,20.0,73.0,0.33,0.33,45.0,0.16,85.0,58.0,61.9,2.14,86.0,29.0,0.49,73.35,46.0,0.16,52.0,0.07,88.0,90.0,0.19,0.19,93.0,0.3
Fran Navarro,9773,Striker,90,26,€10M,Liga Portugal,N/A,N/A,62.0,13.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,78.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,5.0,57.0,42.86,3.0,N/A,N/A,15.0,1.0,28.0,1.0,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,92.86,100.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.0,1.0,100.0,0.0,N/A,N/A,N/A,N/A,40.0,68.0,1.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,8.0,95.0,8.0,24.0,100.0,0.0,48.0,0.04,72.0,75.0,0.44,0.44,30.0,0.07
Francisco Moura,9773,Left Back,705,25,€5.5M,Liga Portugal,57.0,1.91,68.0,32.3,N/A,N/A,60.0,55.0,56.25,1.15,100.0,0.38,N/A,N/A,87.0,1.91,N/A,N/A,85.0,36.67,85.0,0.26,68.0,0.51,36.0,0.51,23.0,36.36,21.0,19.0,44.83,3.32,N/A,N/A,72.0,1.53,N/A,N/A,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,32.0,0.77,72.0,48.39,68.0,80.83,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,36.0,3.32,100.0,0.0,N/A,N/A,N/A,N/A,13.0,66.0,0.13,0.13,87.0,1.4,43.0,43.0,61.54,1.02,47.0,81.0,2.3,64.09,100.0,0.0,91.0,0.2,19.0,19.0,0.01,0.01,60.0,0.0
Franco Israel,9768,Keeper,360,24,€3M,Liga Portugal,8.0,1.25,N/A,N/A,23.0,0.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,N/A,N/A,N/A,N/A,N/A,100.0,0.0,N/A,69.0,0.21,N/A,N/A,N/A,N/A,100.0,83.33,100.0,98.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,100.0,100.0,12.0,1.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Frederico Venancio,1567,Center Back,719,31,€750K,Liga Portugal,65.0,3.76,45.0,43.81,N/A,N/A,45.0,68.0,66.67,1.75,0.0,0.0,N/A,N/A,74.0,0.38,N/A,N/A,N/A,N/A,100.0,0.0,45.0,0.38,N/A,N/A,N/A,N/A,35.0,94.0,69.23,3.38,N/A,N/A,8.0,0.13,N/A,N/A,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,76.0,1.63,59.0,51.72,35.0,85.37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.0,2.88,100.0,0.0,N/A,N/A,N/A,N/A,27.0,56.0,0.13,0.25,N/A,N/A,44.0,26.0,46.15,0.75,35.0,38.0,0.63,61.21,61.0,0.13,42.0,0.01,33.0,33.0,0.01,0.01,55.0,0.0
Fredrik Aursnes,9772,Right Back,389,28,€24M,Liga Portugal,81.0,1.85,92.0,37.71,N/A,N/A,43.0,39.0,25.0,0.46,74.0,0.23,51.0,0.46,51.0,1.16,N/A,N/A,77.0,30.77,70.0,0.69,18.0,1.39,22.0,0.46,27.0,28.57,20.0,31.0,38.24,3.01,N/A,N/A,4.0,0.23,8.0,0.46,62.0,N/A,N/A,0.23,N/A,N/A,N/A,N/A,N/A,N/A,39.0,50.0,77.0,82.74,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35.0,0.46,26.0,3.01,100.0,0.0,N/A,N/A,N/A,N/A,18.0,22.0,0.23,0.93,72.0,0.93,61.0,36.0,57.14,0.93,80.0,46.0,3.01,61.31,100.0,0.0,70.0,0.16,24.0,26.0,0.07,0.07,53.0,0.18
Gabri Martinez,10264,Left Winger,376,21,€8M,Liga Portugal,68.0,1.2,80.0,28.01,N/A,N/A,N/A,N/A,N/A,N/A,84.0,0.48,28.0,0.24,81.0,2.15,N/A,N/A,N/A,N/A,42.0,1.44,16.0,1.44,88.0,2.15,30.0,30.0,93.0,53.0,44.59,7.9,N/A,N/A,34.0,0.96,66.0,2.15,82.0,N/A,N/A,0.48,N/A,N/A,N/A,N/A,55.0,0.48,39.0,50.0,38.0,76.47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,89.0,1.44,74.0,4.79,100.0,0.0,N/A,N/A,N/A,N/A,73.0,91.0,1.44,2.39,N/A,N/A,95.0,35.0,53.33,1.91,86.0,91.0,5.98,64.87,100.0,0.0,89.0,0.32,61.0,64.0,0.25,0.25,92.0,0.51
Gabriel Batista,1567,Keeper,720,26,€850K,Liga Portugal,62.0,6.0,N/A,N/A,23.0,0.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.0,0.38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,N/A,N/A,N/A,N/A,N/A,46.0,1.12,N/A,8.0,-0.3,46.0,0.62,N/A,N/A,46.0,39.67,27.0,61.38,N/A,N/A,N/A,N/A,N/A,38.0,0.12,50.0,0.12,N/A,0.0,0.0,N/A,N/A,N/A,N/A,0.0,0.0,46.0,68.97,42.0,2.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35.0,0.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Gabriel Silva,1567,Left Winger,634,22,€2M,Liga Portugal,42.0,0.57,8.0,11.36,N/A,N/A,50.0,47.0,33.33,0.57,0.0,0.0,47.0,0.43,70.0,1.7,N/A,N/A,81.0,35.0,27.0,1.7,57.0,0.71,85.0,1.99,82.0,56.0,58.0,59.0,47.06,5.68,N/A,N/A,50.0,1.28,69.0,2.27,68.0,N/A,N/A,0.28,N/A,N/A,N/A,N/A,32.0,0.14,38.0,44.44,14.0,69.57,96.0,0.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,64.0,0.85,50.0,3.83,100.0,0.0,N/A,N/A,N/A,N/A,80.0,61.0,0.85,2.84,76.0,0.99,57.0,100.0,100.0,0.85,31.0,81.0,4.97,40.17,100.0,0.0,45.0,0.09,59.0,62.0,0.25,0.25,59.0,0.21
Gabrielzinho,8348,Left Winger,437,28,€450K,Liga Portugal,32.0,0.41,7.0,11.33,N/A,N/A,61.0,43.0,28.57,0.82,0.0,0.0,84.0,1.03,9.0,0.21,N/A,N/A,N/A,N/A,57.0,1.03,38.0,1.03,76.0,1.65,54.0,44.44,80.0,65.0,49.28,7.0,N/A,N/A,47.0,1.24,88.0,3.3,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,49.0,0.41,100.0,100.0,20.0,71.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30.0,0.41,34.0,3.3,100.0,0.0,N/A,N/A,N/A,N/A,42.0,N/A,N/A,1.65,N/A,N/A,53.0,49.0,66.67,0.82,11.0,28.0,2.06,35.01,100.0,0.0,20.0,0.04,23.0,24.0,0.07,0.07,38.0,0.09
Gaizka Larrazabal,212821,Right Midfielder,334,26,€850K,Liga Portugal,6.0,0.54,2.0,12.93,N/A,N/A,26.0,21.0,28.57,0.54,0.0,0.0,89.0,0.81,83.0,1.62,N/A,N/A,66.0,30.77,9.0,1.35,79.0,0.27,68.0,1.08,23.0,36.36,30.0,6.0,39.47,4.04,N/A,N/A,77.0,1.62,68.0,1.35,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,19.0,0.54,15.0,28.57,4.0,69.57,100.0,0.27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,66.0,0.27,32.0,3.23,0.0,0.27,N/A,N/A,N/A,N/A,94.0,N/A,N/A,1.89,74.0,1.08,49.0,87.0,80.0,1.08,11.0,89.0,3.23,48.77,21.0,0.27,85.0,0.17,85.0,85.0,0.09,0.09,N/A,N/A
Geny Catamo,9768,Right Midfielder,529,23,€2.5M,Liga Portugal,33.0,1.19,62.0,37.6,N/A,N/A,15.0,16.0,28.57,0.34,87.0,0.17,87.0,0.68,71.0,1.36,N/A,N/A,N/A,N/A,12.0,1.36,47.0,0.85,87.0,1.53,41.0,47.37,53.0,42.0,50.77,5.61,N/A,N/A,13.0,0.68,86.0,2.21,93.0,N/A,N/A,0.34,N/A,N/A,N/A,N/A,16.0,0.34,29.0,43.75,53.0,84.03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31.0,4.08,100.0,0.0,N/A,N/A,N/A,N/A,93.0,84.0,0.51,2.21,N/A,N/A,26.0,40.0,55.56,0.85,82.0,98.0,6.12,71.63,30.0,0.34,97.0,0.29,85.0,87.0,0.16,0.16,90.0,0.27
Geovany Quenda,9768,Right Midfielder,508,17,N/A,Liga Portugal,41.0,1.42,52.0,34.02,N/A,N/A,29.0,49.0,50.0,0.53,0.0,0.0,77.0,0.53,96.0,2.83,N/A,N/A,55.0,21.74,75.0,0.35,89.0,0.18,95.0,2.13,81.0,75.0,41.0,95.0,72.5,5.14,N/A,N/A,7.0,0.35,64.0,1.42,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,21.0,0.35,25.0,40.0,68.0,86.1,98.0,0.18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,77.0,0.53,30.0,4.07,100.0,0.0,N/A,N/A,N/A,N/A,84.0,55.0,0.18,1.95,82.0,0.89,11.0,23.0,50.0,0.53,68.0,96.0,3.9,64.49,100.0,0.0,81.0,0.14,82.0,84.0,0.15,0.15,51.0,0.02
Gianluca Prestianni,9772,Attacking Midfielder,275,18,€9.5M,Liga Portugal,N/A,N/A,77.0,27.16,N/A,N/A,53.0,62.0,40.0,0.65,0.0,0.0,88.0,1.31,57.0,1.31,N/A,N/A,N/A,N/A,0.0,4.91,11.0,1.64,84.0,1.96,32.0,31.58,42.0,9.0,26.79,4.91,N/A,N/A,72.0,1.64,36.0,1.31,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,80.0,83.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,69.0,0.98,42.0,3.6,100.0,0.0,N/A,N/A,N/A,N/A,89.0,27.0,0.33,3.93,N/A,N/A,38.0,49.0,66.67,0.65,88.0,42.0,2.95,65.45,27.0,0.33,58.0,0.11,50.0,54.0,0.17,0.17,34.0,0.08
Gil Dias,1634,Left Midfielder,255,28,€950K,Liga Portugal,30.0,0.35,70.0,24.35,N/A,N/A,74.0,47.0,33.33,1.06,0.0,0.0,91.0,1.41,45.0,1.06,N/A,N/A,47.0,14.29,11.0,2.82,7.0,1.76,86.0,2.12,78.0,54.55,86.0,50.0,43.75,7.41,N/A,N/A,57.0,1.41,30.0,1.06,74.0,N/A,N/A,0.35,N/A,N/A,N/A,N/A,N/A,N/A,23.0,25.0,18.0,70.41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,84.0,5.29,100.0,0.0,N/A,N/A,N/A,N/A,91.0,100.0,1.76,4.24,46.0,0.35,96.0,49.0,66.67,2.12,85.0,80.0,4.94,61.76,23.0,0.35,31.0,0.06,66.0,68.0,0.27,0.27,97.0,0.68
Giorgi Aburjania,1889,Central Midfielder,256,29,€700K,Liga Portugal,40.0,1.41,49.0,33.4,N/A,N/A,79.0,95.0,83.33,1.76,0.0,0.0,N/A,N/A,95.0,2.81,N/A,N/A,N/A,N/A,76.0,0.35,9.0,1.76,26.0,0.35,100.0,100.0,65.0,93.0,68.0,5.98,N/A,N/A,14.0,0.7,42.0,1.05,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,60.0,1.05,32.0,44.44,59.0,84.82,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.0,4.22,100.0,0.0,N/A,N/A,N/A,N/A,0.0,N/A,N/A,0.0,N/A,N/A,84.0,64.0,66.67,2.11,30.0,40.0,0.7,51.33,100.0,0.0,59.0,0.08,N/A,N/A,N/A,N/A,N/A,N/A
Godfried Frimpong,8348,Left Back,720,25,€950K,Liga Portugal,36.0,1.38,26.0,23.75,N/A,N/A,36.0,34.0,42.86,0.75,0.0,0.0,N/A,N/A,47.0,0.88,N/A,N/A,96.0,52.17,60.0,0.62,83.0,0.25,19.0,0.38,62.0,60.0,9.0,45.0,51.11,2.88,N/A,N/A,15.0,0.62,36.0,0.62,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,68.0,1.62,13.0,26.83,15.0,72.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.0,2.5,100.0,0.0,N/A,N/A,N/A,N/A,0.0,N/A,N/A,0.0,89.0,1.5,32.0,60.0,66.67,0.75,21.0,13.0,0.25,57.5,28.0,0.25,66.0,0.1,N/A,N/A,N/A,N/A,N/A,N/A
Goncalo Borges,9773,Right Winger,124,23,€3.5M,Liga Portugal,N/A,N/A,51.0,21.05,N/A,N/A,N/A,N/A,N/A,N/A,95.0,0.73,97.0,2.9,96.0,3.63,N/A,N/A,84.0,35.71,8.0,2.9,55.0,0.73,34.0,0.73,15.0,20.0,9.0,3.0,20.0,2.18,N/A,N/A,59.0,1.45,16.0,0.73,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,96.67,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,55.0,0.73,9.0,2.18,100.0,0.0,N/A,N/A,N/A,N/A,93.0,50.0,0.73,4.35,97.0,3.63,45.0,100.0,100.0,0.73,69.0,92.0,6.53,53.71,100.0,0.0,95.0,0.5,45.0,49.0,0.14,0.14,35.0,0.08
Goncalo Inacio,9768,Center Back,549,23,€48M,Liga Portugal,70.0,3.93,100.0,88.52,N/A,N/A,55.0,44.0,59.09,2.13,91.0,0.16,92.0,0.49,85.0,0.49,N/A,N/A,N/A,N/A,15.0,0.49,20.0,0.66,N/A,N/A,N/A,N/A,45.0,23.0,48.94,3.77,N/A,N/A,71.0,1.48,N/A,N/A,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,79.0,1.64,94.0,72.73,73.0,91.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,88.0,5.25,100.0,0.0,N/A,N/A,N/A,N/A,76.0,62.0,0.16,0.82,N/A,N/A,62.0,48.0,60.0,0.98,100.0,55.0,0.98,105.9,53.0,0.16,86.0,0.06,85.0,85.0,0.11,0.11,65.0,0.04
Goncalo Miguel,8613,Right Winger,196,21,N/A,Liga Portugal,97.0,3.21,69.0,24.34,N/A,N/A,82.0,73.0,50.0,1.38,0.0,0.0,N/A,N/A,58.0,1.38,N/A,N/A,N/A,N/A,100.0,0.0,1.0,2.76,20.0,0.46,61.0,50.0,54.0,66.0,50.0,5.51,N/A,N/A,30.0,0.92,39.0,1.38,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,100.0,2.76,73.0,70.0,46.0,77.94,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34.0,0.46,95.0,6.43,100.0,0.0,N/A,N/A,N/A,N/A,4.0,39.0,0.46,0.46,N/A,N/A,86.0,39.0,60.0,1.38,66.0,4.0,0.92,53.27,16.0,0.46,22.0,0.04,16.0,18.0,0.05,0.05,46.0,0.12
Guillermo Ochoa,1889,Keeper,360,39,€1.3M,Liga Portugal,46.0,5.75,N/A,N/A,58.0,0.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,65.0,0.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,N/A,N/A,N/A,N/A,N/A,50.0,1.0,N/A,81.0,0.36,N/A,N/A,N/A,N/A,65.0,43.4,42.0,65.17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,73.0,76.47,85.0,3.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.0,0.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Gustavo Assuncao,1889,Defensive Midfielder,354,24,€1.5M,Liga Portugal,76.0,2.8,79.0,46.78,N/A,N/A,57.0,49.0,50.0,1.02,0.0,0.0,N/A,N/A,52.0,1.02,N/A,N/A,70.0,33.33,100.0,0.0,4.0,2.03,42.0,0.51,22.0,28.57,31.0,18.0,41.86,4.58,N/A,N/A,79.0,2.29,57.0,1.27,89.0,N/A,N/A,0.25,N/A,N/A,N/A,N/A,46.0,0.76,78.0,68.75,95.0,91.54,N/A,N/A,N/A,N/A,100.0,N/A,N/A,N/A,N/A,0.25,N/A,N/A,71.0,0.51,96.0,6.61,100.0,0.0,N/A,N/A,N/A,N/A,55.0,65.0,0.25,1.02,51.0,0.25,66.0,90.0,85.71,1.53,66.0,47.0,0.76,63.31,5.0,0.76,36.0,0.05,93.0,20.0,0.01,0.21,84.0,0.15
Gustavo Garcia,10214,Right Back,639,22,€2M,Liga Portugal,94.0,3.38,38.0,25.49,N/A,N/A,53.0,64.0,61.54,1.13,0.0,0.0,N/A,N/A,77.0,1.27,N/A,N/A,89.0,44.83,72.0,0.42,30.0,0.99,79.0,1.27,85.0,90.0,68.0,83.0,63.08,5.77,N/A,N/A,49.0,1.13,57.0,1.13,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,79.0,1.83,74.0,48.98,47.0,78.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,77.0,0.42,85.0,5.49,100.0,0.0,N/A,N/A,N/A,N/A,45.0,87.0,0.28,0.42,91.0,1.83,94.0,100.0,100.0,2.39,32.0,9.0,0.14,60.7,38.0,0.14,72.0,0.13,47.0,47.0,0.02,0.02,62.0,0.01
Gustavo Henrique Rodrigues,1074320,Left Midfielder,231,25,€450K,Liga Portugal,7.0,0.39,11.0,17.92,N/A,N/A,88.0,87.0,71.43,1.95,95.0,0.39,N/A,N/A,63.0,1.17,N/A,N/A,N/A,N/A,23.0,1.17,15.0,1.56,62.0,0.78,16.0,15.38,97.0,44.0,51.11,8.96,N/A,N/A,19.0,0.78,97.0,3.51,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,47.0,0.78,13.0,33.33,22.0,77.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43.0,4.29,100.0,0.0,N/A,N/A,N/A,N/A,24.0,N/A,N/A,0.39,N/A,N/A,70.0,43.0,57.14,1.56,23.0,58.0,1.17,48.31,100.0,0.0,19.0,0.03,16.0,16.0,0.01,0.01,N/A,N/A
Gustavo Sa,1634,Attacking Midfielder,513,19,€3.5M,Liga Portugal,89.0,2.46,62.0,23.68,N/A,N/A,97.0,68.0,43.24,2.81,68.0,0.18,42.0,0.35,35.0,0.88,N/A,N/A,N/A,N/A,54.0,1.05,46.0,0.88,43.0,0.88,61.0,50.0,92.0,64.0,48.91,7.89,N/A,N/A,78.0,1.75,77.0,2.63,57.0,N/A,N/A,0.18,N/A,N/A,N/A,N/A,59.0,0.53,58.0,60.87,27.0,72.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,77.0,1.05,70.0,4.56,100.0,0.0,N/A,N/A,N/A,N/A,26.0,31.0,0.35,1.23,N/A,N/A,74.0,69.0,77.78,1.23,64.0,43.0,2.98,50.7,24.0,0.35,54.0,0.11,36.0,39.0,0.11,0.11,55.0,0.19
Gustavo Silva,7844,Left Winger,160,25,€1.5M,Liga Portugal,N/A,N/A,9.0,11.81,N/A,N/A,47.0,30.0,14.29,0.56,0.0,0.0,N/A,N/A,66.0,1.69,N/A,N/A,35.0,9.09,100.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,45.0,24.0,36.0,5.06,N/A,N/A,100.0,3.38,54.0,1.69,100.0,N/A,N/A,1.12,N/A,N/A,N/A,N/A,65.0,0.56,N/A,N/A,45.0,77.78,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81.0,1.12,18.0,2.81,100.0,0.0,N/A,N/A,N/A,N/A,43.0,80.0,1.12,1.69,57.0,0.56,70.0,22.0,40.0,1.12,57.0,82.0,5.06,47.25,0.0,1.69,43.0,0.09,97.0,97.0,0.81,0.81,100.0,1.11
Henrique Araujo,158085,Striker,268,22,€2.5M,Liga Portugal,48.0,0.34,40.0,10.75,N/A,N/A,10.0,8.0,12.5,0.67,0.0,0.0,35.0,0.34,45.0,0.67,N/A,N/A,N/A,N/A,75.0,1.01,N/A,N/A,72.0,1.34,100.0,66.67,10.0,15.0,32.26,3.36,N/A,N/A,18.0,1.01,30.0,1.01,65.0,N/A,N/A,0.34,N/A,N/A,N/A,N/A,N/A,N/A,48.0,50.0,60.0,74.42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.67,100.0,0.0,N/A,N/A,N/A,N/A,50.0,70.0,1.01,2.35,N/A,N/A,N/A,N/A,N/A,N/A,18.0,90.0,7.05,25.86,20.0,0.34,42.0,0.02,80.0,82.0,0.51,0.51,68.0,0.41
Hidemasa Morita,9768,Central Midfielder,514,29,€11M,Liga Portugal,84.0,3.15,91.0,54.28,N/A,N/A,44.0,22.0,33.33,0.7,0.0,0.0,65.0,0.35,77.0,1.4,N/A,N/A,N/A,N/A,77.0,0.35,62.0,0.7,59.0,0.7,56.0,57.14,22.0,33.0,46.81,3.85,N/A,N/A,52.0,1.4,5.0,0.35,85.0,N/A,N/A,0.18,N/A,N/A,N/A,N/A,19.0,0.35,79.0,69.23,87.0,89.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,76.0,0.53,90.0,5.78,100.0,0.0,N/A,N/A,N/A,N/A,70.0,85.0,0.53,1.4,N/A,N/A,54.0,47.0,58.33,1.23,85.0,81.0,2.28,72.49,100.0,0.0,82.0,0.15,89.0,91.0,0.19,0.19,89.0,0.24
Hélder Costa,7842,Right Winger,211,30,€2.3M,Liga Portugal,N/A,N/A,50.0,20.9,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,34.0,0.85,N/A,N/A,43.0,12.5,66.0,0.85,8.0,1.71,16.0,0.43,14.0,14.29,4.0,0.0,13.33,1.71,N/A,N/A,95.0,2.99,7.0,0.43,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,58.0,80.33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31.0,0.43,15.0,2.56,100.0,0.0,N/A,N/A,N/A,N/A,3.0,N/A,N/A,0.43,51.0,0.43,N/A,N/A,N/A,N/A,34.0,3.0,0.85,40.95,100.0,0.0,41.0,0.07,3.0,3.0,0.01,0.01,N/A,N/A
