Player Name,Team ID,Primary Position,Minutes Played,Age,Market Value,League,Accurate long balls,Accurate long balls per90,Accurate passes,Accurate passes per90,Acted as sweeper,Acted as sweeper per90,Aerials won,Aerials won %,Aerials won % per90,Aerials won per90,Assists,Assists per90,Blocked scoring attempt,Blocked scoring attempt per90,Chances created,Chances created per90,Clean sheets,Clean sheets per90,Cross accuracy,Cross accuracy per90,Dispossessed,Dispossessed per90,Dribbled past,Dribbled past per90,Dribbles,Dribbles per90,Dribbles success rate,Dribbles success rate per90,Duels won,Duels won %,Duels won % per90,Duels won per90,Error led to goal,Error led to goal per90,Fouls committed,Fouls committed per90,Fouls won,Fouls won per90,Goals,Goals conceded,Goals conceded per90,Goals per90,Goals prevented,Goals prevented per90,High claims,High claims per90,Interceptions,Interceptions per90,Long ball accuracy,Long ball accuracy per90,Pass accuracy,Pass accuracy per90,Penalties awarded,Penalties awarded per90,Penalties conceded,Penalties conceded per90,Penalty goals,Penalty goals conceded,Penalty goals conceded per90,Penalty goals faced,Penalty goals faced per90,Penalty goals per90,Penalty goals saves,Penalty goals saves per90,Possession won final 3rd,Possession won final 3rd per90,Recoveries,Recoveries per90,Red cards,Red cards per90,Save percentage,Save percentage per90,Saves,Saves per90,Shots,Shots on target,Shots on target per90,Shots per90,Successful crosses,Successful crosses per90,Tackles won,Tackles won %,Tackles won % per90,Tackles won per90,Touches,Touches in opposition box,Touches in opposition box per90,Touches per90,Yellow cards,Yellow cards per90,xA,xA per90,xG,xG excl. penalty,xG excl. penalty per90,xG per90,xGOT,xGOT per90
Antoine Bernier,9986,Right Winger,683,27,€750K,First Division A,25.0,0.4,23.0,18.58,N/A,N/A,66.0,82.0,63.64,0.92,77.0,0.26,64.0,0.79,49.0,1.32,N/A,N/A,34.0,14.81,38.0,1.45,36.0,0.92,66.0,1.45,49.0,50.0,41.0,38.0,46.58,4.48,N/A,N/A,44.0,0.92,18.0,0.79,59.0,N/A,N/A,0.26,N/A,N/A,N/A,N/A,36.0,0.26,48.0,60.0,56.0,79.21,95.0,0.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,48.0,0.53,51.0,4.08,0.0,0.0,N/A,N/A,N/A,N/A,49.0,34.0,0.53,2.24,49.0,0.53,66.0,74.0,81.82,1.19,13.0,79.0,5.53,42.04,26.0,0.26,28.0,0.07,52.0,54.0,0.21,0.21,38.0,0.19
Apostolos Konstantopoulos,583877,Center Back,654,22,€850K,First Division A,13.0,2.06,41.0,38.12,N/A,N/A,49.0,53.0,56.52,1.79,0.0,0.0,N/A,N/A,40.0,0.14,N/A,N/A,N/A,N/A,33.0,0.41,17.0,0.83,56.0,0.28,36.0,28.57,93.0,64.0,61.25,6.74,N/A,N/A,59.0,1.1,90.0,1.38,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,83.0,2.06,6.0,32.61,27.0,80.99,N/A,N/A,6.0,0.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81.0,0.14,17.0,2.89,100.0,0.0,N/A,N/A,N/A,N/A,66.0,74.0,0.28,0.69,N/A,N/A,90.0,23.0,48.0,1.65,56.0,14.0,0.28,68.39,31.0,0.28,44.0,0.01,37.0,39.0,0.02,0.02,49.0,0.01
Archie Brown,9991,Left Wing-Back,807,22,€5.3M,First Division A,50.0,1.45,33.0,27.1,N/A,N/A,81.0,64.0,56.67,1.9,86.0,0.22,31.0,0.11,44.0,1.0,N/A,N/A,50.0,22.5,72.0,0.45,78.0,0.45,50.0,0.89,22.0,34.78,36.0,31.0,50.0,5.02,N/A,N/A,36.0,1.0,28.0,0.67,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,22.0,0.67,61.0,43.33,17.0,72.54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61.0,0.33,53.0,4.35,100.0,0.0,N/A,N/A,N/A,N/A,50.0,53.0,0.22,0.67,78.0,1.0,31.0,69.0,71.43,1.12,44.0,72.0,2.12,66.13,53.0,0.22,64.0,0.13,36.0,36.0,0.03,0.03,42.0,0.0
Ardon Jashari,8342,Defensive Midfielder,283,22,€6.5M,First Division A,96.0,6.36,96.0,64.56,N/A,N/A,51.0,87.0,75.0,0.95,92.0,0.32,58.0,0.32,68.0,1.27,N/A,N/A,87.0,44.44,42.0,0.95,87.0,0.32,23.0,0.32,100.0,100.0,44.0,91.0,64.0,5.09,N/A,N/A,55.0,1.27,64.0,1.27,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,45.0,0.95,90.0,74.07,100.0,93.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,91.0,7.95,100.0,0.0,N/A,N/A,N/A,N/A,6.0,N/A,N/A,0.32,86.0,1.27,79.0,78.0,75.0,1.91,92.0,31.0,0.95,84.59,31.0,0.32,88.0,0.25,10.0,12.0,0.01,0.01,N/A,N/A
Arjany Martha,583877,Left Back,384,21,€1.3M,First Division A,78.0,2.34,53.0,33.98,N/A,N/A,6.0,6.0,10.0,0.23,92.0,0.23,56.0,0.23,25.0,0.7,N/A,N/A,N/A,N/A,6.0,1.88,0.0,2.81,86.0,2.11,75.0,64.29,94.0,22.0,47.95,8.2,N/A,N/A,33.0,0.94,50.0,0.94,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,89.0,2.34,53.0,41.67,58.0,80.56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50.0,0.23,92.0,5.86,100.0,0.0,N/A,N/A,N/A,N/A,31.0,N/A,N/A,0.47,N/A,N/A,64.0,3.0,33.33,1.64,75.0,14.0,0.7,76.17,44.0,0.23,14.0,0.03,14.0,14.0,0.01,0.01,N/A,N/A
Arthur Piedfort,10001,Defensive Midfielder,653,19,€2.4M,First Division A,6.0,0.55,10.0,16.95,N/A,N/A,73.0,85.0,73.33,1.52,0.0,0.0,35.0,0.14,53.0,0.96,N/A,N/A,N/A,N/A,41.0,0.96,71.0,0.69,50.0,0.69,67.0,62.5,91.0,97.0,70.67,7.3,N/A,N/A,21.0,0.69,90.0,2.07,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,46.0,0.96,17.0,40.0,24.0,75.93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,32.0,4.13,100.0,0.0,N/A,N/A,N/A,N/A,19.0,65.0,0.41,0.55,N/A,N/A,35.0,8.0,36.36,1.1,6.0,23.0,0.69,39.42,51.0,0.14,13.0,0.02,21.0,22.0,0.03,0.03,46.0,0.03
Atsuki Ito,9991,Attacking Midfielder,403,26,€1.7M,First Division A,41.0,1.79,31.0,27.02,N/A,N/A,63.0,46.0,50.0,1.12,0.0,0.0,69.0,0.45,96.0,2.9,N/A,N/A,90.0,50.0,69.0,0.67,5.0,2.23,18.0,0.22,21.0,33.33,31.0,9.0,39.58,4.24,N/A,N/A,82.0,2.01,18.0,0.45,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,86.0,1.56,45.0,53.33,44.0,81.76,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,60.0,0.45,28.0,4.02,100.0,0.0,N/A,N/A,N/A,N/A,72.0,45.0,0.22,1.34,72.0,0.67,68.0,56.0,63.64,1.56,21.0,40.0,1.12,48.46,10.0,0.67,54.0,0.1,44.0,45.0,0.05,0.05,44.0,0.03
Ayouba Kosiah,583877,Striker,185,23,€450K,First Division A,N/A,N/A,12.0,10.7,N/A,N/A,57.0,17.0,31.25,2.43,0.0,0.0,40.0,0.49,7.0,0.49,N/A,N/A,N/A,N/A,69.0,0.97,38.0,0.49,N/A,N/A,N/A,N/A,48.0,12.0,30.56,5.35,N/A,N/A,100.0,4.86,52.0,1.46,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31.0,68.75,100.0,0.49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0,0.97,0.0,0.0,N/A,N/A,N/A,N/A,10.0,N/A,N/A,0.97,N/A,N/A,88.0,52.0,66.67,0.97,5.0,7.0,2.92,25.3,5.0,0.49,5.0,0.02,7.0,10.0,0.09,0.09,N/A,N/A
Ayrton Costa,9988,Left Back,736,25,€2.2M,First Division A,33.0,1.35,64.0,35.34,N/A,N/A,94.0,53.0,51.16,2.69,0.0,0.0,36.0,0.12,19.0,0.61,N/A,N/A,31.0,14.29,64.0,0.49,11.0,1.59,31.0,0.73,78.0,66.67,75.0,28.0,49.12,6.85,N/A,N/A,92.0,2.2,42.0,0.86,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,92.0,2.57,22.0,28.95,33.0,76.46,N/A,N/A,3.0,0.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.0,3.06,100.0,0.0,N/A,N/A,N/A,N/A,72.0,56.0,0.24,1.1,25.0,0.12,78.0,69.0,71.43,1.83,69.0,36.0,1.59,71.54,25.0,0.37,19.0,0.04,67.0,67.0,0.06,0.06,58.0,0.06
Aziz Mohammed,8203,Central Midfielder,675,23,€1.2M,First Division A,77.0,3.73,67.0,35.2,N/A,N/A,67.0,36.0,41.67,1.33,0.0,0.0,45.0,0.27,24.0,0.4,N/A,N/A,N/A,N/A,33.0,1.07,65.0,0.8,72.0,0.93,32.0,41.18,32.0,8.0,38.64,4.53,N/A,N/A,88.0,2.4,37.0,0.8,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,62.0,1.2,86.0,71.79,86.0,88.29,N/A,N/A,0.0,0.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29.0,0.13,90.0,7.6,100.0,0.0,N/A,N/A,N/A,N/A,17.0,36.0,0.13,0.53,N/A,N/A,44.0,78.0,75.0,1.2,44.0,N/A,N/A,55.6,12.0,0.67,37.0,0.07,9.0,10.0,0.01,0.01,37.0,0.01
Bas van den Eynden,8203,Center Back,455,22,€150K,First Division A,79.0,5.14,53.0,44.11,N/A,N/A,16.0,61.0,60.0,1.19,0.0,0.0,76.0,0.2,46.0,0.2,N/A,N/A,N/A,N/A,100.0,0.0,30.0,0.59,N/A,N/A,N/A,N/A,9.0,50.0,57.69,2.97,N/A,N/A,34.0,0.79,14.0,0.2,96.0,N/A,N/A,0.4,N/A,N/A,N/A,N/A,44.0,1.38,74.0,59.09,69.0,87.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34.0,3.36,100.0,0.0,N/A,N/A,N/A,N/A,83.0,86.0,0.4,0.99,N/A,N/A,64.0,76.0,75.0,1.19,44.0,77.0,1.38,65.08,43.0,0.2,1.0,0.0,93.0,93.0,0.13,0.13,93.0,0.26
Benito Raman,8203,Left Winger,164,29,€1.4M,First Division A,83.0,1.1,40.0,12.62,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,14.0,0.55,N/A,N/A,N/A,N/A,100.0,0.0,31.0,0.55,36.0,0.55,100.0,100.0,7.0,17.0,33.33,2.74,N/A,N/A,81.0,2.2,62.0,1.65,86.0,N/A,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,100.0,100.0,2.0,58.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,1.65,81.0,3.29,0.0,0.0,N/A,N/A,N/A,N/A,21.0,55.0,1.1,1.65,N/A,N/A,N/A,N/A,N/A,N/A,21.0,76.0,6.59,31.28,100.0,0.0,69.0,0.11,74.0,83.0,0.51,0.51,74.0,0.62
Bilal Bafdili,8203,Attacking Midfielder,307,20,€350K,First Division A,39.0,0.88,34.0,21.69,N/A,N/A,64.0,30.0,20.0,0.88,0.0,0.0,25.0,0.29,67.0,1.76,N/A,N/A,61.0,25.0,23.0,2.05,77.0,0.29,28.0,0.59,8.0,14.29,26.0,2.0,25.49,3.81,N/A,N/A,82.0,1.76,28.0,0.88,66.0,N/A,N/A,0.29,N/A,N/A,N/A,N/A,N/A,N/A,48.0,60.0,64.0,80.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23.0,0.29,75.0,4.98,0.0,0.0,N/A,N/A,N/A,N/A,30.0,43.0,0.59,1.47,38.0,0.29,56.0,38.0,60.0,0.88,23.0,57.0,4.4,45.15,21.0,0.29,74.0,0.21,51.0,52.0,0.21,0.21,57.0,0.3
Birger Verstraete,1773,Defensive Midfielder,703,30,€1.9M,First Division A,95.0,5.63,51.0,32.26,N/A,N/A,68.0,85.0,73.33,1.41,88.0,0.26,29.0,0.13,69.0,1.28,N/A,N/A,71.0,29.17,83.0,0.38,68.0,0.77,26.0,0.38,82.0,75.0,72.0,94.0,64.86,6.15,N/A,N/A,69.0,1.54,65.0,1.28,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,95.0,1.92,74.0,67.69,55.0,83.17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28.0,0.13,35.0,4.22,100.0,0.0,N/A,N/A,N/A,N/A,26.0,35.0,0.13,0.64,81.0,0.9,87.0,76.0,72.0,2.3,38.0,13.0,0.51,54.41,17.0,0.51,53.0,0.1,14.0,15.0,0.02,0.02,32.0,0.0
Bosko Sutalo,9985,Center Back,835,24,€1.1M,First Division A,27.0,2.91,20.0,33.52,N/A,N/A,27.0,13.0,38.24,1.4,0.0,0.0,57.0,0.11,37.0,0.11,N/A,N/A,79.0,25.0,39.0,0.32,57.0,0.32,84.0,0.65,70.0,66.67,69.0,36.0,52.69,5.28,N/A,N/A,91.0,1.62,26.0,0.32,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,96.0,2.91,26.0,43.55,24.0,80.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,64.0,4.2,100.0,0.0,N/A,N/A,N/A,N/A,27.0,N/A,N/A,0.22,84.0,0.22,94.0,73.0,70.37,2.05,30.0,24.0,0.32,59.71,20.0,0.32,31.0,0.01,19.0,19.0,0.0,0.0,N/A,N/A
Bram Lagae,8571,Center Back,630,20,€750K,First Division A,93.0,6.29,23.0,34.71,N/A,N/A,36.0,66.0,61.11,1.57,0.0,0.0,N/A,N/A,41.0,0.14,N/A,N/A,79.0,25.0,31.0,0.43,9.0,1.0,41.0,0.14,100.0,100.0,31.0,20.0,49.09,3.86,N/A,N/A,89.0,1.57,53.0,0.57,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,16.0,0.71,44.0,51.16,16.0,76.18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,84.0,0.14,21.0,3.0,100.0,0.0,N/A,N/A,N/A,N/A,36.0,76.0,0.29,0.29,77.0,0.14,53.0,54.0,63.64,1.0,54.0,17.0,0.29,68.14,47.0,0.14,50.0,0.02,30.0,31.0,0.02,0.02,43.0,0.01
Brandon Mechele,8342,Center Back,900,31,€3.2M,First Division A,91.0,6.2,93.0,76.2,N/A,N/A,90.0,86.0,76.0,3.8,0.0,0.0,77.0,0.2,47.0,0.2,N/A,N/A,N/A,N/A,67.0,0.1,29.0,0.6,33.0,0.1,46.0,50.0,77.0,94.0,70.73,5.8,N/A,N/A,19.0,0.6,37.0,0.4,91.0,N/A,N/A,0.2,N/A,N/A,N/A,N/A,61.0,1.7,81.0,62.63,80.0,89.54,N/A,N/A,10.0,0.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,80.0,4.8,100.0,0.0,N/A,N/A,N/A,N/A,73.0,80.0,0.3,0.8,N/A,N/A,53.0,57.0,66.67,1.0,97.0,80.0,1.4,97.5,60.0,0.1,54.0,0.02,90.0,90.0,0.12,0.12,90.0,0.19
Brecht Dejaeghere,8571,Central Midfielder,314,33,€1.3M,First Division A,23.0,1.15,14.0,19.2,N/A,N/A,49.0,46.0,50.0,0.86,0.0,0.0,N/A,N/A,37.0,0.57,N/A,N/A,41.0,12.5,31.0,1.15,31.0,1.43,19.0,0.29,17.0,20.0,86.0,79.0,55.81,6.88,N/A,N/A,35.0,0.86,94.0,2.29,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,76.0,1.43,32.0,50.0,18.0,74.44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.0,0.29,27.0,4.01,100.0,0.0,N/A,N/A,N/A,N/A,50.0,N/A,N/A,0.86,51.0,0.29,91.0,78.0,75.0,2.58,18.0,71.0,2.01,47.58,33.0,0.29,45.0,0.09,63.0,64.0,0.1,0.1,N/A,N/A
Brian Plat,583877,Center Back,576,24,€520K,First Division A,9.0,1.88,29.0,35.47,N/A,N/A,66.0,79.0,69.57,2.5,0.0,0.0,70.0,0.16,71.0,0.31,N/A,N/A,84.0,28.57,16.0,0.62,10.0,0.94,74.0,0.47,37.0,33.33,91.0,54.0,58.9,6.72,N/A,N/A,57.0,1.09,59.0,0.62,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,46.0,1.41,49.0,52.17,66.0,86.31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,94.0,0.31,79.0,4.69,4.0,0.16,N/A,N/A,N/A,N/A,37.0,63.0,0.16,0.31,90.0,0.31,81.0,19.0,45.0,1.41,37.0,47.0,0.78,61.88,100.0,0.0,70.0,0.03,54.0,56.0,0.04,0.04,66.0,0.05
Bruninho,9984,Attacking Midfielder,313,21,N/A,First Division A,59.0,1.44,48.0,24.44,N/A,N/A,N/A,N/A,N/A,N/A,80.0,0.29,67.0,0.86,43.0,1.15,N/A,N/A,30.0,13.33,39.0,1.44,11.0,1.44,11.0,0.29,15.0,33.33,8.0,7.0,34.62,2.59,N/A,N/A,13.0,0.29,74.0,2.01,64.0,N/A,N/A,0.29,N/A,N/A,N/A,N/A,39.0,0.29,44.0,55.56,74.0,82.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,56.0,0.58,46.0,3.74,0.0,0.0,N/A,N/A,N/A,N/A,46.0,38.0,0.58,2.01,51.0,0.58,N/A,N/A,N/A,N/A,20.0,44.0,4.03,44.86,100.0,0.0,59.0,0.15,39.0,41.0,0.17,0.17,49.0,0.23
Bruno Godeau,9997,Center Back,887,32,€550K,First Division A,80.0,5.17,83.0,58.65,N/A,N/A,81.0,80.0,69.77,3.04,0.0,0.0,53.0,0.1,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,47.0,0.41,46.0,0.2,100.0,100.0,64.0,90.0,69.86,5.17,N/A,N/A,20.0,0.61,41.0,0.41,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,50.0,1.42,84.0,63.75,87.0,89.89,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,53.0,3.86,100.0,0.0,N/A,N/A,N/A,N/A,69.0,89.0,0.41,0.71,N/A,N/A,74.0,86.0,81.25,1.32,84.0,66.0,1.01,81.38,100.0,0.0,57.0,0.02,91.0,91.0,0.12,0.12,84.0,0.14
Bruny Nsimba,7947,Striker,861,24,€310K,First Division A,67.0,0.52,48.0,13.48,N/A,N/A,60.0,76.0,51.06,2.51,81.0,0.21,45.0,0.52,71.0,1.36,N/A,N/A,67.0,13.33,38.0,1.57,62.0,0.21,67.0,0.94,79.0,52.94,36.0,50.0,43.27,4.7,N/A,N/A,38.0,1.15,21.0,0.84,52.0,N/A,N/A,0.31,N/A,N/A,N/A,N/A,60.0,0.1,50.0,55.56,38.0,70.49,N/A,N/A,N/A,N/A,88.0,N/A,N/A,N/A,N/A,0.1,N/A,N/A,64.0,0.52,76.0,3.14,0.0,0.0,N/A,N/A,N/A,N/A,33.0,36.0,0.84,2.09,81.0,0.21,45.0,100.0,100.0,0.42,45.0,52.0,5.02,34.08,14.0,0.31,88.0,0.16,40.0,38.0,0.27,0.35,29.0,0.24
Bryan Goncalves,7947,Center Back,308,28,N/A,First Division A,90.0,6.14,39.0,36.53,N/A,N/A,14.0,54.0,57.14,1.17,0.0,0.0,N/A,N/A,87.0,0.58,N/A,N/A,77.0,22.22,100.0,0.0,6.0,1.17,97.0,1.46,100.0,100.0,56.0,60.0,60.71,4.97,N/A,N/A,69.0,1.17,73.0,0.88,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,37.0,1.17,33.0,47.73,17.0,76.22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,63.0,4.09,100.0,0.0,N/A,N/A,N/A,N/A,0.0,N/A,N/A,0.0,94.0,0.58,26.0,9.0,40.0,0.58,47.0,20.0,0.29,65.75,100.0,0.0,71.0,0.03,N/A,N/A,N/A,N/A,N/A,N/A
Bryan Heynen,9987,Defensive Midfielder,552,27,€10.5M,First Division A,86.0,4.4,92.0,58.37,N/A,N/A,90.0,63.0,56.0,2.28,79.0,0.16,N/A,N/A,40.0,0.65,N/A,N/A,N/A,N/A,72.0,0.65,28.0,1.47,47.0,0.65,56.0,57.14,64.0,55.0,52.24,5.71,N/A,N/A,28.0,0.82,24.0,0.65,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,71.0,1.3,78.0,69.23,87.0,88.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,85.0,0.65,47.0,4.89,100.0,0.0,N/A,N/A,N/A,N/A,65.0,60.0,0.33,1.14,N/A,N/A,60.0,68.0,69.23,1.47,90.0,49.0,1.3,81.68,100.0,0.0,87.0,0.23,59.0,60.0,0.09,0.09,81.0,0.16
Bryan Reynolds,10001,Right Back,877,23,€3.2M,First Division A,75.0,2.26,39.0,28.02,N/A,N/A,78.0,89.0,70.83,1.74,64.0,0.1,42.0,0.21,81.0,1.44,N/A,N/A,92.0,46.15,58.0,0.51,75.0,0.51,75.0,1.33,33.0,48.15,58.0,64.0,55.0,5.64,N/A,N/A,78.0,1.54,17.0,0.31,81.0,N/A,N/A,0.1,N/A,N/A,N/A,N/A,33.0,0.92,67.0,44.9,19.0,72.99,N/A,N/A,8.0,0.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,72.0,0.41,64.0,4.52,100.0,0.0,N/A,N/A,N/A,N/A,44.0,64.0,0.31,0.62,83.0,1.23,67.0,81.0,72.73,1.64,39.0,64.0,1.85,65.99,61.0,0.21,67.0,0.13,44.0,44.0,0.03,0.03,72.0,0.1
Casper Terho,7978,Right Midfielder,366,21,€2.1M,First Division A,17.0,0.98,28.0,25.82,N/A,N/A,78.0,42.0,46.67,1.72,87.0,0.25,72.0,0.49,87.0,1.97,N/A,N/A,58.0,24.14,65.0,0.74,1.0,2.7,59.0,0.74,62.0,60.0,55.0,29.0,44.0,5.41,N/A,N/A,53.0,1.23,56.0,0.98,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,78.0,1.48,17.0,40.0,36.0,78.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37.0,0.25,51.0,5.16,100.0,0.0,N/A,N/A,N/A,N/A,76.0,47.0,0.25,1.48,88.0,1.72,45.0,53.0,62.5,1.23,45.0,94.0,3.93,56.07,19.0,0.49,85.0,0.21,50.0,51.0,0.07,0.07,55.0,0.06
Charles Vanhoutte,7978,Central Midfielder,829,26,€4.2M,First Division A,71.0,3.37,78.0,44.29,N/A,N/A,88.0,64.0,56.76,2.28,0.0,0.0,26.0,0.11,21.0,0.33,N/A,N/A,59.0,25.0,64.0,0.76,37.0,1.3,44.0,0.54,88.0,83.33,73.0,77.0,54.81,6.19,N/A,N/A,65.0,1.41,42.0,0.87,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,88.0,1.63,56.0,59.62,41.0,80.31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,77.0,0.54,77.0,6.51,100.0,0.0,N/A,N/A,N/A,N/A,27.0,29.0,0.11,0.65,38.0,0.11,78.0,58.0,65.38,1.85,81.0,27.0,0.76,72.09,58.0,0.11,28.0,0.05,27.0,28.0,0.03,0.03,38.0,0.01
Charly Keita,583877,Striker,566,25,€350K,First Division A,N/A,N/A,29.0,11.93,N/A,N/A,88.0,86.0,56.0,4.45,0.0,0.0,38.0,0.48,21.0,0.64,N/A,N/A,N/A,N/A,48.0,1.27,74.0,0.16,26.0,0.48,67.0,50.0,74.0,79.0,49.41,6.68,N/A,N/A,67.0,1.75,67.0,1.75,31.0,N/A,N/A,0.16,N/A,N/A,N/A,N/A,64.0,0.16,N/A,N/A,45.0,70.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,62.0,0.48,19.0,1.59,0.0,0.0,N/A,N/A,N/A,N/A,17.0,14.0,0.32,1.43,N/A,N/A,N/A,N/A,N/A,N/A,26.0,19.0,3.5,31.33,38.0,0.16,2.0,0.02,24.0,31.0,0.25,0.25,14.0,0.07
Cheick Keita,9986,Center Back,506,21,€1.6M,First Division A,43.0,3.74,37.0,36.46,N/A,N/A,47.0,41.0,52.63,1.78,0.0,0.0,N/A,N/A,79.0,0.36,N/A,N/A,N/A,N/A,57.0,0.18,N/A,N/A,N/A,N/A,N/A,N/A,53.0,76.0,65.85,4.8,N/A,N/A,27.0,0.71,33.0,0.36,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,14.0,0.71,46.0,51.22,51.0,84.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,67.0,4.27,100.0,0.0,N/A,N/A,N/A,N/A,59.0,N/A,N/A,0.53,N/A,N/A,89.0,49.0,60.0,1.6,9.0,44.0,0.71,52.47,17.0,0.36,74.0,0.04,66.0,67.0,0.05,0.05,N/A,N/A
Christiaan Ravych,9984,Center Back,868,22,€3.8M,First Division A,17.0,2.28,6.0,21.46,N/A,N/A,67.0,36.0,51.02,2.59,0.0,0.0,N/A,N/A,54.0,0.21,N/A,N/A,74.0,20.0,40.0,0.31,16.0,0.83,69.0,0.41,44.0,44.44,94.0,56.0,58.93,6.84,N/A,N/A,41.0,0.83,69.0,0.83,80.0,N/A,N/A,0.1,N/A,N/A,N/A,N/A,51.0,1.45,13.0,36.07,6.0,68.32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,73.0,0.1,60.0,4.04,100.0,0.0,N/A,N/A,N/A,N/A,50.0,50.0,0.1,0.41,83.0,0.21,79.0,17.0,44.83,1.35,4.0,76.0,1.35,50.08,37.0,0.21,87.0,0.06,57.0,59.0,0.04,0.04,74.0,0.09
Christopher Bonsu Baah,9987,Right Winger,510,19,€3.4M,First Division A,69.0,1.76,79.0,32.12,N/A,N/A,39.0,39.0,25.0,0.35,62.0,0.18,20.0,0.18,87.0,2.65,N/A,N/A,75.0,28.57,21.0,2.12,69.0,0.35,62.0,1.41,34.0,38.1,79.0,44.0,47.67,7.24,N/A,N/A,95.0,2.29,84.0,2.47,75.0,N/A,N/A,0.35,N/A,N/A,N/A,N/A,44.0,0.35,54.0,62.5,43.0,77.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,64.0,0.71,79.0,5.29,0.0,0.0,N/A,N/A,N/A,N/A,26.0,66.0,0.88,1.41,64.0,0.71,92.0,57.0,70.59,2.12,89.0,70.0,5.29,66.71,41.0,0.18,79.0,0.23,49.0,51.0,0.21,0.21,62.0,0.3
