Player Name,Team ID,Primary Position,Minutes Played,Age,Market Value,League,Accurate long balls,Accurate long balls per90,Accurate passes,Accurate passes per90,Acted as sweeper,Acted as sweeper per90,Aerials won,Aerials won %,Aerials won % per90,Aerials won per90,Assists,Assists per90,Blocked scoring attempt,Blocked scoring attempt per90,Chances created,Chances created per90,Clean sheets,Clean sheets per90,Cross accuracy,Cross accuracy per90,Dispossessed,Dispossessed per90,Dribbled past,Dribbled past per90,Dribbles,Dribbles per90,Dribbles success rate,Dribbles success rate per90,Duels won,Duels won %,Duels won % per90,Duels won per90,Error led to goal,Error led to goal per90,Fouls committed,Fouls committed per90,Fouls won,Fouls won per90,Goals,Goals conceded,Goals conceded per90,Goals per90,Goals prevented,Goals prevented per90,High claims,High claims per90,Interceptions,Interceptions per90,Long ball accuracy,Long ball accuracy per90,Pass accuracy,Pass accuracy per90,Penalties awarded,Penalties awarded per90,Penalties conceded,Penalties conceded per90,Penalty goals,Penalty goals conceded,Penalty goals conceded per90,Penalty goals faced,Penalty goals faced per90,Penalty goals per90,Penalty goals saves,Penalty goals saves per90,Possession won final 3rd,Possession won final 3rd per90,Recoveries,Recoveries per90,Red cards,Red cards per90,Save percentage,Save percentage per90,Saves,Saves per90,Shots,Shots on target,Shots on target per90,Shots per90,Successful crosses,Successful crosses per90,Tackles won,Tackles won %,Tackles won % per90,Tackles won per90,Touches,Touches in opposition box,Touches in opposition box per90,Touches per90,Yellow cards,Yellow cards per90,xA,xA per90,xG,xG excl. penalty,xG excl. penalty per90,xG per90,xGOT,xGOT per90
Daler Kuzyaev,9746,Central Midfielder,317,31,€9M,Ligue 1,39.0,1.14,25.0,29.81,N/A,N/A,87.0,93.0,85.71,1.7,0.0,0.0,58.0,0.28,20.0,0.28,N/A,N/A,89.0,50.0,88.0,0.28,58.0,0.85,30.0,0.28,57.0,50.0,33.0,90.0,64.0,4.54,N/A,N/A,34.0,0.85,37.0,0.85,82.0,N/A,N/A,0.28,N/A,N/A,N/A,N/A,57.0,1.14,16.0,36.36,13.0,77.78,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,47.0,0.28,34.0,4.54,100.0,0.0,N/A,N/A,N/A,N/A,56.0,89.0,0.85,1.14,80.0,0.57,49.0,88.0,83.33,1.42,13.0,34.0,0.85,50.25,38.0,0.28,58.0,0.08,51.0,51.0,0.06,0.06,91.0,0.47
Dante,9831,Center Back,564,40,€700K,Ligue 1,33.0,1.76,84.0,62.23,N/A,N/A,33.0,35.0,56.25,1.44,0.0,0.0,75.0,0.16,N/A,N/A,N/A,N/A,N/A,N/A,25.0,0.32,46.0,0.48,75.0,0.48,52.0,42.86,49.0,38.0,57.69,4.79,N/A,N/A,58.0,1.12,62.0,0.8,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,55.0,1.28,13.0,28.95,55.0,87.84,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,77.0,0.16,86.0,5.59,100.0,0.0,N/A,N/A,N/A,N/A,36.0,N/A,N/A,0.32,N/A,N/A,38.0,19.0,46.15,0.96,81.0,94.0,1.76,83.94,12.0,0.48,62.0,0.02,28.0,28.0,0.0,0.0,55.0,0.0
David Costa,8588,Attacking Midfielder,138,23,€9M,Ligue 1,48.0,0.65,75.0,31.96,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,58.0,0.65,73.0,1.96,N/A,N/A,94.0,75.0,62.0,1.3,53.0,0.65,N/A,N/A,N/A,N/A,5.0,5.0,25.0,1.96,N/A,N/A,33.0,0.65,42.0,1.3,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,67.0,0.65,100.0,100.0,94.0,89.09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,53.0,3.91,100.0,0.0,N/A,N/A,N/A,N/A,53.0,73.0,1.3,1.96,94.0,1.96,N/A,N/A,N/A,N/A,72.0,28.0,2.61,56.74,100.0,0.0,92.0,0.37,83.0,84.0,0.37,0.37,23.0,0.03
Deiver Machado,8588,Left Wing-Back,228,31,€4.5M,Ligue 1,28.0,0.79,40.0,29.61,N/A,N/A,80.0,52.0,57.14,1.58,0.0,0.0,N/A,N/A,83.0,1.58,N/A,N/A,73.0,28.57,18.0,1.18,N/A,N/A,92.0,1.97,80.0,71.43,45.0,30.0,50.0,4.74,N/A,N/A,70.0,1.58,18.0,0.39,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,25.0,0.39,28.0,33.33,40.0,81.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27.0,3.55,2.0,0.39,N/A,N/A,N/A,N/A,68.0,70.0,0.39,0.79,88.0,1.58,8.0,12.0,50.0,0.39,40.0,48.0,0.79,60.79,100.0,0.0,78.0,0.2,52.0,52.0,0.02,0.02,65.0,0.02
Denis Zakaria,9829,Central Midfielder,567,27,€30M,Ligue 1,56.0,1.59,71.0,49.05,N/A,N/A,44.0,58.0,50.0,0.63,79.0,0.16,N/A,N/A,27.0,0.48,N/A,N/A,89.0,50.0,20.0,1.43,93.0,0.32,93.0,1.75,76.0,57.89,38.0,63.0,52.63,4.76,N/A,N/A,27.0,0.79,35.0,0.79,87.0,N/A,N/A,0.32,N/A,N/A,N/A,N/A,55.0,1.11,60.0,58.82,81.0,90.88,N/A,N/A,4.0,0.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,51.0,0.32,92.0,8.41,100.0,0.0,N/A,N/A,N/A,N/A,43.0,63.0,0.48,0.79,62.0,0.16,33.0,76.0,70.0,1.11,65.0,37.0,0.95,70.32,34.0,0.32,39.0,0.06,79.0,83.0,0.19,0.19,80.0,0.24
Dennis Appiah,9853,Right Back,436,32,€1.4M,Ligue 1,57.0,1.44,23.0,26.01,N/A,N/A,57.0,73.0,71.43,1.03,0.0,0.0,77.0,0.21,35.0,0.62,N/A,N/A,55.0,23.08,17.0,1.24,3.0,2.48,88.0,1.44,100.0,100.0,62.0,27.0,49.06,5.37,N/A,N/A,65.0,1.44,N/A,N/A,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,48.0,0.83,43.0,38.89,7.0,73.68,N/A,N/A,3.0,0.41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,68.0,0.41,32.0,3.72,100.0,0.0,N/A,N/A,N/A,N/A,33.0,N/A,N/A,0.21,50.0,0.62,80.0,83.0,85.71,2.48,43.0,38.0,0.62,61.31,100.0,0.0,58.0,0.1,35.0,35.0,0.0,0.0,N/A,N/A
Derek Cornelius,8592,Center Back,409,26,€2.5M,Ligue 1,4.0,0.88,94.0,82.74,N/A,N/A,75.0,65.0,68.75,2.42,0.0,0.0,86.0,0.22,87.0,0.66,N/A,N/A,100.0,100.0,39.0,0.22,51.0,0.44,N/A,N/A,N/A,N/A,61.0,58.0,62.16,5.06,N/A,N/A,80.0,1.54,80.0,1.1,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,16.0,0.66,20.0,33.33,91.0,94.24,N/A,N/A,1.0,0.22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61.0,4.4,3.0,0.22,N/A,N/A,N/A,N/A,33.0,N/A,N/A,0.22,81.0,0.22,52.0,74.0,71.43,1.1,94.0,49.0,0.66,98.58,45.0,0.22,70.0,0.03,35.0,35.0,0.01,0.01,N/A,N/A
Diego Moreira,9848,Left Winger,469,20,€3.5M,Ligue 1,73.0,2.11,20.0,25.52,N/A,N/A,68.0,37.0,46.67,1.34,73.0,0.19,72.0,0.19,63.0,0.96,N/A,N/A,32.0,6.67,37.0,0.96,70.0,0.58,83.0,1.15,47.0,35.29,68.0,23.0,47.54,5.57,N/A,N/A,45.0,1.15,73.0,1.34,87.0,N/A,N/A,0.19,N/A,N/A,N/A,N/A,72.0,1.34,78.0,52.38,13.0,74.72,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,60.0,4.61,100.0,0.0,N/A,N/A,N/A,N/A,78.0,82.0,0.58,0.96,35.0,0.19,23.0,28.0,55.56,0.96,30.0,90.0,2.88,57.76,43.0,0.19,80.0,0.2,82.0,83.0,0.06,0.06,70.0,0.04
Dilane Bakwa,9848,Right Winger,617,22,€13M,Ligue 1,88.0,1.75,42.0,21.73,N/A,N/A,62.0,89.0,71.43,0.73,70.0,0.29,31.0,0.29,67.0,1.75,N/A,N/A,77.0,29.41,59.0,1.31,72.0,0.44,34.0,0.88,27.0,27.27,78.0,91.0,58.67,6.42,N/A,N/A,9.0,0.29,95.0,3.65,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,55.0,0.44,58.0,57.14,39.0,78.84,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,78.0,1.17,41.0,3.35,100.0,0.0,N/A,N/A,N/A,N/A,50.0,55.0,0.88,1.9,77.0,1.46,50.0,47.0,62.5,0.73,58.0,17.0,2.19,50.62,100.0,0.0,84.0,0.29,45.0,53.0,0.15,0.15,53.0,0.21
Dimitry Bertaud,10249,Keeper,270,26,€1.5M,Ligue 1,81.0,7.33,N/A,N/A,76.0,0.67,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,N/A,N/A,N/A,N/A,N/A,5.0,2.67,N/A,14.0,-0.52,100.0,2.67,N/A,N/A,90.0,45.83,14.0,63.64,N/A,N/A,N/A,N/A,N/A,14.0,0.33,76.0,0.33,N/A,0.0,0.0,N/A,N/A,N/A,N/A,0.0,0.0,5.0,50.0,24.0,2.67,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
