Player Name,Team ID,Primary Position,Minutes Played,Age,Market Value,League,Accurate long balls,Accurate long balls per90,Accurate passes,Accurate passes per90,Acted as sweeper,Acted as sweeper per90,Aerials won,Aerials won %,Aerials won % per90,Aerials won per90,Assists,Assists per90,Blocked scoring attempt,Blocked scoring attempt per90,Chances created,Chances created per90,Clean sheets,Clean sheets per90,Cross accuracy,Cross accuracy per90,Dispossessed,Dispossessed per90,Dribbled past,Dribbled past per90,Dribbles,Dribbles per90,Dribbles success rate,Dribbles success rate per90,Duels won,Duels won %,Duels won % per90,Duels won per90,Error led to goal,Error led to goal per90,Fouls committed,Fouls committed per90,Fouls won,Fouls won per90,Goals,Goals conceded,Goals conceded per90,Goals per90,Goals prevented,Goals prevented per90,High claims,High claims per90,Interceptions,Interceptions per90,Long ball accuracy,Long ball accuracy per90,Pass accuracy,Pass accuracy per90,Penalties awarded,Penalties awarded per90,Penalties conceded,Penalties conceded per90,Penalty goals,Penalty goals conceded,Penalty goals conceded per90,Penalty goals faced,Penalty goals faced per90,Penalty goals per90,Penalty goals saves,Penalty goals saves per90,Possession won final 3rd,Possession won final 3rd per90,Recoveries,Recoveries per90,Red cards,Red cards per90,Save percentage,Save percentage per90,Saves,Saves per90,Shots,Shots on target,Shots on target per90,Shots per90,Successful crosses,Successful crosses per90,Tackles won,Tackles won %,Tackles won % per90,Tackles won per90,Touches,Touches in opposition box,Touches in opposition box per90,Touches per90,Yellow cards,Yellow cards per90,xA,xA per90,xG,xG excl. penalty,xG excl. penalty per90,xG per90,xGOT,xGOT per90
Aaron Anselmino,10077,Center Back,558,19,€3.5M,Liga Profesional,7.0,1.61,47.0,34.52,N/A,N/A,22.0,13.0,50.0,1.77,100.0,0.32,N/A,N/A,80.0,0.32,N/A,N/A,N/A,N/A,100.0,0.0,8.0,0.97,84.0,0.48,41.0,42.86,72.0,19.0,52.94,5.81,N/A,N/A,93.0,1.77,65.0,0.65,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,75.0,1.61,13.0,30.3,72.0,81.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,54.0,3.87,100.0,0.0,N/A,N/A,N/A,N/A,0.0,N/A,N/A,0.0,N/A,N/A,94.0,64.0,72.22,2.1,57.0,16.0,0.16,58.87,61.0,0.16,99.0,0.11,N/A,N/A,N/A,N/A,N/A,N/A
Aaron Molinas,161730,Attacking Midfielder,834,24,€1.7M,Liga Profesional,78.0,1.73,85.0,32.81,N/A,N/A,50.0,40.0,33.33,0.76,73.0,0.22,37.0,0.32,95.0,2.7,N/A,N/A,82.0,31.91,80.0,0.97,61.0,0.76,24.0,0.86,48.0,44.44,31.0,66.0,47.87,4.86,N/A,N/A,39.0,0.97,56.0,1.83,86.0,N/A,N/A,0.32,N/A,N/A,N/A,N/A,79.0,0.76,71.0,61.54,77.0,79.17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.0,0.11,28.0,3.67,100.0,0.0,N/A,N/A,N/A,N/A,56.0,84.0,1.08,1.94,79.0,1.62,26.0,15.0,38.46,0.54,81.0,26.0,1.62,62.91,13.0,0.43,68.0,0.16,83.0,86.0,0.25,0.25,68.0,0.2
Aaron Quiroz,10079,Center Back,624,22,€4.3M,Liga Profesional,40.0,3.03,25.0,25.67,N/A,N/A,13.0,30.0,55.0,1.59,0.0,0.0,75.0,0.14,51.0,0.14,N/A,N/A,N/A,N/A,14.0,0.43,77.0,0.29,46.0,0.14,100.0,100.0,7.0,34.0,56.41,3.17,N/A,N/A,25.0,0.58,57.0,0.58,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,13.0,0.72,34.0,37.5,40.0,77.06,N/A,N/A,8.0,0.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,64.0,4.18,7.0,0.14,N/A,N/A,N/A,N/A,50.0,64.0,0.14,0.43,N/A,N/A,22.0,46.0,66.67,0.58,24.0,22.0,0.29,48.17,35.0,0.29,29.0,0.01,33.0,33.0,0.01,0.01,53.0,0.01
Abiel Osorio,161730,Striker,445,22,€1.1M,Liga Profesional,85.0,1.01,73.0,15.57,N/A,N/A,65.0,56.0,43.24,3.24,0.0,0.0,72.0,0.61,59.0,1.01,N/A,N/A,92.0,50.0,67.0,1.21,51.0,0.4,89.0,1.82,84.0,60.0,85.0,81.0,47.78,8.7,N/A,N/A,82.0,2.43,86.0,2.43,49.0,N/A,N/A,0.2,N/A,N/A,N/A,N/A,N/A,N/A,80.0,71.43,91.0,74.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.0,0.2,43.0,2.43,100.0,0.0,N/A,N/A,N/A,N/A,61.0,43.0,0.81,2.63,77.0,0.4,79.0,61.0,66.67,0.81,51.0,25.0,3.64,39.44,23.0,0.4,39.0,0.05,28.0,34.0,0.2,0.2,27.0,0.14
Adrian Balboa,10096,Striker,1370,30,€700K,Liga Profesional,27.0,0.2,17.0,10.25,N/A,N/A,62.0,72.0,48.45,3.09,77.0,0.13,68.0,0.59,17.0,0.59,N/A,N/A,64.0,22.22,63.0,1.25,53.0,0.39,59.0,0.92,65.0,46.67,37.0,56.0,42.78,5.26,N/A,N/A,41.0,1.18,10.0,0.46,48.0,N/A,N/A,0.2,N/A,N/A,N/A,N/A,69.0,0.26,39.0,37.5,42.0,65.0,86.0,0.07,N/A,N/A,80.0,N/A,N/A,N/A,N/A,0.07,N/A,N/A,54.0,0.66,48.0,2.5,7.0,0.07,N/A,N/A,N/A,N/A,79.0,54.0,0.99,3.02,49.0,0.13,62.0,66.0,69.23,0.59,11.0,72.0,5.32,32.19,55.0,0.13,62.0,0.09,61.0,59.0,0.27,0.32,47.0,0.28
Adrian Martinez,10080,Striker,994,32,€2M,Liga Profesional,59.0,0.63,5.0,8.6,N/A,N/A,25.0,20.0,27.59,1.45,62.0,0.09,28.0,0.27,38.0,0.81,N/A,N/A,95.0,66.67,82.0,0.81,56.0,0.36,8.0,0.09,11.0,20.0,8.0,10.0,31.86,3.26,N/A,N/A,67.0,1.63,39.0,1.18,46.0,N/A,N/A,0.18,N/A,N/A,N/A,N/A,71.0,0.27,62.0,53.85,25.0,61.69,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.0,0.27,22.0,1.9,5.0,0.09,N/A,N/A,N/A,N/A,74.0,64.0,1.09,2.81,57.0,0.18,29.0,34.0,50.0,0.27,6.0,64.0,4.98,26.62,15.0,0.45,47.0,0.07,80.0,80.0,0.4,0.47,56.0,0.33
Adrian Sanchez,161727,Central Midfielder,1513,25,€650K,Liga Profesional,79.0,3.09,66.0,34.62,N/A,N/A,83.0,84.0,63.46,1.96,0.0,0.0,46.0,0.18,46.0,0.71,N/A,N/A,89.0,50.0,40.0,1.19,84.0,0.54,45.0,0.59,81.0,66.67,65.0,91.0,61.36,6.42,N/A,N/A,25.0,0.95,17.0,0.54,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,84.0,1.67,65.0,54.17,51.0,78.12,N/A,N/A,5.0,0.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,85.0,0.71,72.0,6.48,100.0,0.0,N/A,N/A,N/A,N/A,34.0,N/A,N/A,0.65,66.0,0.48,76.0,42.0,58.93,1.96,68.0,37.0,0.59,62.7,49.0,0.24,53.0,0.05,33.0,34.0,0.02,0.02,N/A,N/A
Adrian Sporle,10078,Left Back,547,29,€400K,Liga Profesional,38.0,1.48,62.0,26.0,N/A,N/A,81.0,76.0,61.11,1.81,0.0,0.0,N/A,N/A,55.0,0.82,N/A,N/A,72.0,31.25,68.0,0.49,70.0,0.66,86.0,1.48,66.0,56.25,73.0,70.0,56.25,5.92,N/A,N/A,64.0,1.32,N/A,N/A,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,62.0,1.32,40.0,32.14,54.0,72.48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,59.0,4.61,2.0,0.16,N/A,N/A,N/A,N/A,22.0,60.0,0.16,0.33,89.0,1.65,70.0,62.0,68.75,1.81,70.0,75.0,1.48,64.99,100.0,0.0,50.0,0.06,59.0,59.0,0.03,0.03,73.0,0.04
Agustin Almendra,10080,Central Midfielder,1061,24,€1.4M,Liga Profesional,88.0,3.82,58.0,31.72,N/A,N/A,27.0,72.0,56.25,0.76,89.0,0.17,70.0,0.42,74.0,1.36,N/A,N/A,87.0,41.38,68.0,0.68,60.0,0.93,50.0,0.68,38.0,40.0,63.0,83.0,57.69,6.36,N/A,N/A,48.0,1.44,58.0,1.27,72.0,N/A,N/A,0.08,N/A,N/A,N/A,N/A,48.0,0.93,67.0,54.88,56.0,78.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81.0,0.59,77.0,6.79,100.0,0.0,N/A,N/A,N/A,N/A,70.0,72.0,0.42,1.44,80.0,1.02,83.0,57.0,62.79,2.29,58.0,52.0,1.1,59.12,46.0,0.25,75.0,0.11,70.0,71.0,0.09,0.09,80.0,0.14
Agustin Baldi,10092,Center Back,501,22,€140K,Liga Profesional,10.0,1.8,40.0,31.44,N/A,N/A,81.0,78.0,68.97,3.59,0.0,0.0,82.0,0.18,87.0,0.36,N/A,N/A,100.0,100.0,33.0,0.18,25.0,0.72,51.0,0.18,32.0,25.0,60.0,14.0,51.72,5.39,N/A,N/A,98.0,2.16,41.0,0.36,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,13.0,0.72,63.0,43.48,37.0,76.42,N/A,N/A,7.0,0.18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,95.0,0.18,46.0,3.59,100.0,0.0,N/A,N/A,N/A,N/A,63.0,N/A,N/A,0.54,99.0,0.72,31.0,28.0,57.14,0.72,52.0,42.0,0.54,56.95,8.0,0.54,76.0,0.03,48.0,48.0,0.02,0.02,N/A,N/A
Agustin Bouzat,10079,Defensive Midfielder,1334,30,€500K,Liga Profesional,66.0,2.36,50.0,29.01,N/A,N/A,33.0,26.0,37.14,0.88,0.0,0.0,41.0,0.13,30.0,0.47,N/A,N/A,42.0,9.09,86.0,0.4,21.0,1.69,26.0,0.34,47.0,50.0,31.0,31.0,45.73,5.06,N/A,N/A,80.0,2.16,54.0,1.21,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,87.0,1.89,20.0,33.98,22.0,71.67,N/A,N/A,4.0,0.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,54.0,0.34,65.0,6.27,100.0,0.0,N/A,N/A,N/A,N/A,27.0,37.0,0.07,0.54,42.0,0.07,41.0,17.0,48.72,1.28,49.0,27.0,0.4,56.27,33.0,0.34,30.0,0.03,20.0,20.0,0.01,0.01,39.0,0.01
Agustin Cardozo,89396,Defensive Midfielder,1519,27,€1.8M,Liga Profesional,87.0,3.79,90.0,49.77,N/A,N/A,81.0,84.0,61.54,1.9,74.0,0.06,N/A,N/A,45.0,0.71,N/A,N/A,N/A,N/A,58.0,0.89,84.0,0.53,39.0,0.53,79.0,64.29,31.0,79.0,55.56,5.04,N/A,N/A,32.0,1.13,44.0,1.01,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,31.0,0.65,89.0,67.37,95.0,87.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61.0,0.41,78.0,6.81,100.0,0.0,N/A,N/A,N/A,N/A,12.0,35.0,0.06,0.24,N/A,N/A,25.0,58.0,62.96,1.01,78.0,15.0,0.06,68.73,77.0,0.06,35.0,0.03,10.0,10.0,0.0,0.0,36.0,0.0
Agustin Modica,10084,Striker,537,21,€2M,Liga Profesional,77.0,0.84,49.0,13.24,N/A,N/A,80.0,64.0,45.61,4.36,0.0,0.0,36.0,0.34,5.0,0.17,N/A,N/A,N/A,N/A,58.0,1.34,26.0,0.67,53.0,0.84,12.0,25.0,74.0,52.0,42.2,7.71,N/A,N/A,20.0,0.84,38.0,1.17,77.0,N/A,N/A,0.5,N/A,N/A,N/A,N/A,87.0,0.5,100.0,100.0,84.0,72.48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,76.0,0.84,85.0,3.85,100.0,0.0,N/A,N/A,N/A,N/A,41.0,68.0,1.17,2.18,N/A,N/A,71.0,34.0,50.0,0.67,34.0,29.0,3.85,36.37,100.0,0.0,9.0,0.02,63.0,71.0,0.33,0.33,79.0,0.52
Agustin Mulet,161729,Central Midfielder,268,24,€500K,Liga Profesional,89.0,3.88,92.0,40.79,N/A,N/A,80.0,91.0,60.0,0.97,0.0,0.0,N/A,N/A,8.0,0.65,N/A,N/A,N/A,N/A,100.0,0.0,45.0,0.65,13.0,0.32,65.0,50.0,35.0,87.0,54.55,3.88,N/A,N/A,81.0,1.62,48.0,1.29,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,90.0,0.97,88.0,70.59,100.0,91.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,94.0,0.97,42.0,3.56,100.0,0.0,N/A,N/A,N/A,N/A,0.0,N/A,N/A,0.0,N/A,N/A,55.0,36.0,75.0,0.97,65.0,N/A,N/A,52.45,12.0,0.65,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Agustin Ocampo,10089,Left Midfielder,656,26,€950K,Liga Profesional,79.0,1.78,15.0,12.76,N/A,N/A,34.0,38.0,30.0,0.41,67.0,0.14,28.0,0.27,61.0,1.65,N/A,N/A,77.0,29.17,76.0,1.1,6.0,1.92,62.0,1.65,55.0,46.15,77.0,86.0,54.0,7.41,N/A,N/A,26.0,0.69,78.0,2.61,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,36.0,0.27,44.0,50.0,12.0,64.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,48.0,0.55,61.0,4.8,100.0,0.0,N/A,N/A,N/A,N/A,34.0,43.0,0.55,1.37,89.0,1.92,63.0,16.0,40.0,1.1,31.0,21.0,1.51,45.69,46.0,0.14,50.0,0.11,27.0,32.0,0.09,0.09,40.0,0.1
Agustin Sandez,10084,Left Back,764,23,€750K,Liga Profesional,51.0,1.77,64.0,26.51,N/A,N/A,89.0,75.0,60.61,2.36,0.0,0.0,48.0,0.12,24.0,0.47,N/A,N/A,56.0,25.0,19.0,1.06,49.0,0.94,38.0,0.59,63.0,55.56,58.0,54.0,53.41,5.54,N/A,N/A,38.0,0.94,13.0,0.24,93.0,N/A,N/A,0.12,N/A,N/A,N/A,N/A,35.0,0.82,67.0,40.54,63.0,74.01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40.0,4.12,100.0,0.0,N/A,N/A,N/A,N/A,25.0,72.0,0.24,0.35,26.0,0.35,68.0,77.0,75.0,1.77,59.0,70.0,1.41,61.37,48.0,0.24,36.0,0.05,43.0,43.0,0.02,0.02,83.0,0.08
Agustin Urzi,10080,Right Winger,472,24,€2.3M,Liga Profesional,49.0,0.95,56.0,21.93,N/A,N/A,60.0,63.0,41.67,0.95,0.0,0.0,44.0,0.38,87.0,2.29,N/A,N/A,21.0,6.67,88.0,0.76,59.0,0.76,15.0,0.57,39.0,42.86,21.0,44.0,44.9,4.19,N/A,N/A,69.0,1.53,51.0,1.72,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,48.0,0.38,60.0,55.56,61.0,76.67,98.0,0.19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,73.0,0.76,50.0,4.39,100.0,0.0,N/A,N/A,N/A,N/A,54.0,87.0,1.14,1.91,38.0,0.38,28.0,38.0,60.0,0.57,46.0,73.0,3.43,49.96,100.0,0.0,89.0,0.22,56.0,61.0,0.16,0.16,82.0,0.3
Alan Aguerre,10082,Keeper,810,34,€800K,Liga Profesional,73.0,7.33,N/A,N/A,52.0,0.33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.0,0.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,N/A,N/A,N/A,N/A,N/A,12.0,1.44,N/A,17.0,-0.09,15.0,0.33,N/A,N/A,54.0,39.05,29.0,55.79,N/A,N/A,N/A,N/A,N/A,33.0,0.11,48.0,0.11,N/A,0.0,0.0,N/A,N/A,N/A,N/A,100.0,0.0,13.0,65.79,52.0,2.78,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.0,0.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Alan Barrionuevo,298629,Center Back,1512,27,€260K,Liga Profesional,34.0,2.92,4.0,13.21,N/A,N/A,82.0,52.0,62.24,3.63,0.0,0.0,92.0,0.3,56.0,0.18,N/A,N/A,N/A,N/A,34.0,0.18,43.0,0.54,50.0,0.18,55.0,60.0,78.0,78.0,64.1,5.95,N/A,N/A,6.0,0.3,59.0,0.6,80.0,N/A,N/A,0.06,N/A,N/A,N/A,N/A,26.0,0.89,38.0,38.28,1.0,59.84,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,82.0,0.06,36.0,3.15,16.0,0.06,N/A,N/A,N/A,N/A,95.0,94.0,0.42,1.13,N/A,N/A,46.0,31.0,57.69,0.89,10.0,97.0,2.08,38.1,71.0,0.12,73.0,0.03,75.0,75.0,0.05,0.05,75.0,0.03
Alan Cantero,213534,Attacking Midfielder,679,26,€220K,Liga Profesional,37.0,0.66,19.0,13.92,N/A,N/A,83.0,61.0,39.39,1.72,65.0,0.13,74.0,0.66,16.0,0.66,N/A,N/A,N/A,N/A,8.0,2.92,89.0,0.27,75.0,1.99,62.0,48.39,75.0,53.0,46.22,7.29,N/A,N/A,24.0,0.66,82.0,2.78,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,73.0,62.5,50.0,75.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,74.0,0.8,30.0,3.71,100.0,0.0,N/A,N/A,N/A,N/A,52.0,18.0,0.13,1.86,N/A,N/A,25.0,50.0,66.67,0.53,17.0,40.0,2.12,41.49,48.0,0.13,15.0,0.04,40.0,44.0,0.12,0.12,24.0,0.03
Alan Lescano,10086,Central Midfielder,1257,22,€1.6M,Liga Profesional,94.0,3.22,84.0,32.51,N/A,N/A,36.0,40.0,33.33,0.43,68.0,0.14,31.0,0.29,65.0,1.72,N/A,N/A,35.0,16.0,31.0,2.15,29.0,1.07,32.0,1.07,65.0,50.0,30.0,40.0,43.79,4.8,N/A,N/A,45.0,1.07,62.0,1.93,69.0,N/A,N/A,0.21,N/A,N/A,N/A,N/A,66.0,0.57,82.0,70.31,89.0,82.7,N/A,N/A,N/A,N/A,91.0,N/A,N/A,N/A,N/A,0.07,N/A,N/A,78.0,0.86,52.0,4.51,100.0,0.0,N/A,N/A,N/A,N/A,47.0,59.0,0.72,1.72,27.0,0.29,45.0,30.0,55.0,0.79,65.0,50.0,2.43,56.99,45.0,0.14,59.0,0.13,71.0,60.0,0.16,0.22,78.0,0.28
Alan Rodriguez,10084,Left Back,773,24,€3M,Liga Profesional,84.0,3.03,87.0,34.58,N/A,N/A,66.0,94.0,76.47,1.51,0.0,0.0,70.0,0.23,63.0,0.93,N/A,N/A,38.0,20.51,100.0,0.0,57.0,0.82,22.0,0.35,70.0,60.0,25.0,95.0,65.45,4.19,N/A,N/A,19.0,0.7,58.0,0.93,92.0,N/A,N/A,0.12,N/A,N/A,N/A,N/A,78.0,1.75,57.0,37.14,50.0,71.91,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.0,0.12,31.0,3.73,100.0,0.0,N/A,N/A,N/A,N/A,64.0,72.0,0.23,0.7,68.0,0.93,14.0,33.0,58.33,0.82,88.0,14.0,0.35,74.63,66.0,0.12,59.0,0.07,33.0,33.0,0.01,0.01,55.0,0.01
Alan Rodriguez,10086,Central Midfielder,928,24,€1.4M,Liga Profesional,35.0,1.45,53.0,30.36,N/A,N/A,19.0,23.0,35.29,0.58,80.0,0.1,94.0,0.78,37.0,0.58,N/A,N/A,41.0,8.33,11.0,2.13,49.0,1.16,95.0,2.62,81.0,65.85,87.0,65.0,52.94,7.86,N/A,N/A,40.0,1.26,70.0,1.55,74.0,N/A,N/A,0.1,N/A,N/A,N/A,N/A,61.0,1.16,39.0,44.12,52.0,78.25,N/A,N/A,3.0,0.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,89.0,0.78,85.0,7.18,100.0,0.0,N/A,N/A,N/A,N/A,81.0,67.0,0.39,1.75,46.0,0.1,42.0,12.0,43.75,1.36,67.0,92.0,3.2,61.97,73.0,0.1,74.0,0.1,84.0,85.0,0.17,0.17,91.0,0.24
Alejandro Maciel,10087,Center Back,1078,27,€1.3M,Liga Profesional,94.0,6.76,34.0,28.97,N/A,N/A,46.0,63.0,64.58,2.59,0.0,0.0,78.0,0.17,70.0,0.25,N/A,N/A,N/A,N/A,19.0,0.33,6.0,1.09,90.0,0.58,73.0,87.5,59.0,41.0,57.66,5.34,N/A,N/A,64.0,1.09,46.0,0.42,84.0,N/A,N/A,0.08,N/A,N/A,N/A,N/A,49.0,1.25,70.0,46.55,20.0,70.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,87.0,0.08,14.0,2.25,11.0,0.08,N/A,N/A,N/A,N/A,72.0,52.0,0.08,0.67,N/A,N/A,68.0,60.0,71.43,1.25,41.0,72.0,1.0,54.68,30.0,0.33,37.0,0.01,43.0,43.0,0.02,0.02,62.0,0.02
Alejandro Martinez,10101,Right Winger,580,27,€1.3M,Liga Profesional,43.0,0.78,36.0,17.22,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,21.0,0.16,34.0,1.09,N/A,N/A,49.0,19.05,77.0,1.09,78.0,0.47,21.0,0.78,15.0,27.78,15.0,45.0,45.1,3.57,N/A,N/A,2.0,0.16,21.0,0.93,85.0,N/A,N/A,0.31,N/A,N/A,N/A,N/A,68.0,0.62,42.0,45.45,54.0,75.51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26.0,0.31,23.0,3.57,100.0,0.0,N/A,N/A,N/A,N/A,85.0,75.0,0.93,2.95,72.0,1.24,73.0,50.0,66.67,1.24,34.0,61.0,2.79,47.02,43.0,0.16,50.0,0.11,55.0,59.0,0.15,0.15,70.0,0.21
Alejandro Rébola,10092,Center Back,1093,36,€200K,Liga Profesional,25.0,2.39,51.0,35.32,N/A,N/A,84.0,81.0,70.31,3.71,0.0,0.0,77.0,0.16,39.0,0.08,N/A,N/A,N/A,N/A,50.0,0.08,7.0,0.99,36.0,0.08,100.0,100.0,68.0,62.0,60.87,5.76,N/A,N/A,72.0,1.15,45.0,0.41,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,62.0,1.48,33.0,37.18,49.0,78.86,N/A,N/A,13.0,0.08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.0,2.47,12.0,0.08,N/A,N/A,N/A,N/A,79.0,67.0,0.16,0.74,N/A,N/A,34.0,15.0,47.37,0.74,58.0,94.0,1.73,59.78,60.0,0.16,92.0,0.06,66.0,66.0,0.04,0.04,70.0,0.03
Alex Luna,10078,Attacking Midfielder,560,20,€750K,Liga Profesional,27.0,0.48,33.0,16.39,N/A,N/A,68.0,94.0,70.0,1.12,0.0,0.0,85.0,0.8,22.0,0.8,N/A,N/A,83.0,32.0,3.0,3.7,51.0,0.8,73.0,1.93,19.0,33.33,85.0,30.0,41.18,7.87,N/A,N/A,91.0,2.41,86.0,2.89,63.0,N/A,N/A,0.16,N/A,N/A,N/A,N/A,81.0,0.8,32.0,37.5,38.0,72.34,97.0,0.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61.0,0.64,43.0,4.18,6.0,0.16,N/A,N/A,N/A,N/A,75.0,78.0,0.96,2.57,74.0,1.29,32.0,10.0,33.33,0.64,62.0,49.0,2.41,54.8,10.0,0.48,32.0,0.07,78.0,81.0,0.24,0.24,54.0,0.15
Alexander Diaz,298629,Striker,N/A,24,€600K,Liga Profesional,83.0,1.0,52.0,13.67,N/A,N/A,31.0,8.0,20.0,1.67,0.0,0.0,N/A,N/A,93.0,2.0,N/A,N/A,40.0,10.0,41.0,1.67,8.0,1.33,98.0,3.33,83.0,58.82,98.0,85.0,48.19,13.33,N/A,N/A,95.0,3.67,100.0,5.67,63.0,N/A,N/A,0.33,N/A,N/A,N/A,N/A,97.0,1.0,85.0,75.0,93.0,75.93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,89.0,1.0,98.0,6.0,100.0,0.0,N/A,N/A,N/A,N/A,22.0,56.0,1.0,1.67,71.0,0.33,97.0,84.0,87.5,2.33,93.0,37.0,4.0,50.67,100.0,0.0,76.0,0.11,45.0,52.0,0.25,0.25,64.0,0.38
Alexis Cuello,10083,Striker,1193,24,€300K,Liga Profesional,35.0,0.3,40.0,12.45,N/A,N/A,48.0,58.0,44.44,2.41,0.0,0.0,70.0,0.6,27.0,0.68,N/A,N/A,45.0,15.38,22.0,2.19,76.0,0.23,88.0,1.81,62.0,46.15,73.0,80.0,47.66,7.69,N/A,N/A,43.0,1.21,59.0,1.58,37.0,N/A,N/A,0.15,N/A,N/A,N/A,N/A,73.0,0.3,49.0,50.0,26.0,61.8,94.0,0.15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,67.0,0.75,53.0,2.64,100.0,0.0,N/A,N/A,N/A,N/A,30.0,35.0,0.68,1.96,52.0,0.15,92.0,75.0,76.0,1.43,69.0,56.0,4.6,42.77,66.0,0.08,28.0,0.04,32.0,37.0,0.21,0.21,26.0,0.14
Alexis Dominguez,213534,Striker,676,27,€130K,Liga Profesional,45.0,0.4,48.0,13.18,N/A,N/A,91.0,67.0,46.88,5.99,91.0,0.27,61.0,0.53,61.0,1.07,N/A,N/A,N/A,N/A,11.0,2.53,87.0,0.13,N/A,N/A,N/A,N/A,65.0,20.0,35.42,6.79,N/A,N/A,72.0,1.86,6.0,0.27,34.0,N/A,N/A,0.13,N/A,N/A,N/A,N/A,N/A,N/A,68.0,60.0,38.0,64.29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.0,0.27,10.0,1.46,100.0,0.0,N/A,N/A,N/A,N/A,16.0,13.0,0.27,1.46,N/A,N/A,28.0,26.0,40.0,0.27,24.0,8.0,2.66,34.22,54.0,0.13,29.0,0.04,18.0,21.0,0.14,0.14,21.0,0.12
