Player Name,Team ID,Primary Position,Minutes Played,Age,Market Value,League,Accurate long balls,Accurate long balls per90,Accurate passes,Accurate passes per90,Acted as sweeper,Acted as sweeper per90,Aerials won,Aerials won %,Aerials won % per90,Aerials won per90,Assists,Assists per90,Blocked scoring attempt,Blocked scoring attempt per90,Chances created,Chances created per90,Clean sheets,Clean sheets per90,Cross accuracy,Cross accuracy per90,Dispossessed,Dispossessed per90,Dribbled past,Dribbled past per90,Dribbles,Dribbles per90,Dribbles success rate,Dribbles success rate per90,Duels won,Duels won %,Duels won % per90,Duels won per90,Error led to goal,Error led to goal per90,Fouls committed,Fouls committed per90,Fouls won,Fouls won per90,Goals,Goals conceded,Goals conceded per90,Goals per90,Goals prevented,Goals prevented per90,High claims,High claims per90,Interceptions,Interceptions per90,Long ball accuracy,Long ball accuracy per90,Pass accuracy,Pass accuracy per90,Penalties awarded,Penalties awarded per90,Penalties conceded,Penalties conceded per90,Penalty goals,Penalty goals conceded,Penalty goals conceded per90,Penalty goals faced,Penalty goals faced per90,Penalty goals per90,Penalty goals saves,Penalty goals saves per90,Possession won final 3rd,Possession won final 3rd per90,Recoveries,Recoveries per90,Red cards,Red cards per90,Save percentage,Save percentage per90,Saves,Saves per90,Shots,Shots on target,Shots on target per90,Shots per90,Successful crosses,Successful crosses per90,Tackles won,Tackles won %,Tackles won % per90,Tackles won per90,Touches,Touches in opposition box,Touches in opposition box per90,Touches per90,Yellow cards,Yellow cards per90,xA,xA per90,xG,xG excl. penalty,xG excl. penalty per90,xG per90,xGOT,xGOT per90
Darko Brasanac,7854,Defensive Midfielder,499,32,€1.8M,LaLiga,30.0,1.26,23.0,22.36,N/A,N/A,86.0,43.0,41.67,1.8,0.0,0.0,35.0,0.18,7.0,0.18,N/A,N/A,63.0,33.33,87.0,0.18,92.0,0.18,N/A,N/A,N/A,N/A,25.0,19.0,40.74,3.97,N/A,N/A,92.0,2.71,27.0,0.72,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,31.0,0.54,24.0,41.18,19.0,74.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26.0,0.18,20.0,3.43,100.0,0.0,N/A,N/A,N/A,N/A,35.0,45.0,0.18,0.72,43.0,0.18,4.0,3.0,25.0,0.36,12.0,63.0,1.8,40.76,100.0,0.0,9.0,0.02,56.0,59.0,0.08,0.08,52.0,0.03
Darwin Machis,10281,Left Winger,272,31,€4M,LaLiga,62.0,1.32,25.0,16.54,N/A,N/A,33.0,100.0,100.0,0.33,0.0,0.0,87.0,0.99,20.0,0.66,N/A,N/A,26.0,16.67,75.0,0.66,20.0,1.32,7.0,0.33,7.0,25.0,0.0,6.0,31.25,1.65,N/A,N/A,16.0,0.66,20.0,0.99,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,43.0,0.33,26.0,40.0,4.0,66.67,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25.0,0.33,39.0,3.64,100.0,0.0,N/A,N/A,N/A,N/A,62.0,N/A,N/A,1.99,67.0,0.99,N/A,N/A,N/A,N/A,22.0,3.0,0.99,40.04,100.0,0.0,38.0,0.11,57.0,62.0,0.21,0.21,N/A,N/A
David Lopez,7732,Center Back,666,35,€3M,LaLiga,75.0,3.78,90.0,74.05,N/A,N/A,18.0,39.0,56.25,1.22,0.0,0.0,62.0,0.14,57.0,0.14,N/A,N/A,N/A,N/A,4.0,0.54,24.0,0.54,79.0,0.41,100.0,100.0,11.0,21.0,51.43,2.43,N/A,N/A,12.0,0.27,36.0,0.27,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,44.0,0.95,72.0,56.0,86.0,91.64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31.0,2.57,100.0,0.0,N/A,N/A,N/A,N/A,53.0,N/A,N/A,0.41,N/A,N/A,4.0,4.0,25.0,0.14,88.0,47.0,0.68,91.35,54.0,0.14,72.0,0.02,39.0,39.0,0.02,0.02,N/A,N/A
David Soria,8305,Keeper,810,31,€5.5M,LaLiga,59.0,5.33,N/A,N/A,41.0,0.44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,48.0,0.33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0,0.11,N/A,N/A,N/A,N/A,N/A,72.0,0.78,N/A,72.0,0.04,31.0,0.44,N/A,N/A,31.0,33.1,3.0,43.6,N/A,N/A,N/A,N/A,N/A,31.0,0.11,41.0,0.11,N/A,0.0,0.0,N/A,N/A,N/A,N/A,100.0,0.0,55.0,72.0,21.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
David Torres,10281,Center Back,336,21,€1.5M,LaLiga,26.0,2.14,19.0,34.82,N/A,N/A,58.0,40.0,57.14,2.14,0.0,0.0,85.0,0.27,N/A,N/A,N/A,N/A,N/A,N/A,6.0,0.54,N/A,N/A,N/A,N/A,N/A,N/A,25.0,33.0,54.55,3.21,N/A,N/A,29.0,0.54,35.0,0.27,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,7.0,0.27,15.0,32.0,28.0,82.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.0,1.34,100.0,0.0,N/A,N/A,N/A,N/A,38.0,N/A,N/A,0.27,N/A,N/A,56.0,100.0,100.0,0.8,21.0,32.0,0.54,52.77,3.0,0.54,21.0,0.0,12.0,12.0,0.0,0.0,N/A,N/A
Diego Conde,10205,Keeper,810,25,€2.5M,LaLiga,41.0,4.78,N/A,N/A,21.0,0.33,N/A,N/A,N/A,N/A,100.0,0.11,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0,0.11,N/A,N/A,N/A,N/A,N/A,10.0,1.89,N/A,0.0,-0.66,72.0,1.11,N/A,N/A,90.0,50.0,66.0,77.5,N/A,N/A,N/A,N/A,N/A,100.0,0.0,41.0,0.11,N/A,0.0,0.0,N/A,N/A,N/A,N/A,100.0,0.0,17.0,61.36,62.0,3.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.0,0.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Diego Garcia,7854,Striker,110,24,€2.4M,LaLiga,75.0,0.82,19.0,9.82,N/A,N/A,94.0,64.0,50.0,6.55,0.0,0.0,96.0,1.64,89.0,1.64,N/A,N/A,N/A,N/A,100.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,92.0,75.0,50.0,9.0,N/A,N/A,85.0,2.45,79.0,2.45,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,100.0,100.0,15.0,57.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,77.0,0.82,4.0,0.82,100.0,0.0,N/A,N/A,N/A,N/A,96.0,89.0,1.64,4.91,N/A,N/A,N/A,N/A,N/A,N/A,68.0,94.0,7.36,36.0,100.0,0.0,9.0,0.01,45.0,51.0,0.23,0.23,25.0,0.06
Diego Llorente,8603,Center Back,810,31,€8M,LaLiga,25.0,2.11,61.0,51.89,N/A,N/A,53.0,54.0,62.07,2.0,0.0,0.0,58.0,0.11,76.0,0.33,N/A,N/A,N/A,N/A,100.0,0.0,18.0,0.67,81.0,0.44,100.0,100.0,72.0,60.0,61.76,4.67,N/A,N/A,69.0,1.22,82.0,0.89,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,83.0,1.56,6.0,28.36,38.0,85.22,N/A,N/A,11.0,0.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28.0,2.56,100.0,0.0,N/A,N/A,N/A,N/A,26.0,53.0,0.11,0.22,N/A,N/A,33.0,14.0,41.67,0.56,62.0,43.0,0.67,72.33,100.0,0.0,74.0,0.02,54.0,54.0,0.04,0.04,67.0,0.02
Diego Lopez,10267,Right Midfielder,658,22,€18M,LaLiga,14.0,0.68,16.0,19.56,N/A,N/A,43.0,39.0,38.46,0.68,68.0,0.14,46.0,0.27,61.0,1.09,N/A,N/A,43.0,15.0,67.0,0.68,24.0,1.37,29.0,0.41,14.0,16.67,4.0,3.0,30.51,2.46,N/A,N/A,5.0,0.41,23.0,0.68,75.0,N/A,N/A,0.14,N/A,N/A,N/A,N/A,18.0,0.27,83.0,71.43,23.0,76.47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,89.0,0.96,24.0,3.56,100.0,0.0,N/A,N/A,N/A,N/A,40.0,53.0,0.27,0.82,61.0,0.41,12.0,84.0,80.0,0.55,5.0,84.0,3.56,38.84,100.0,0.0,85.0,0.18,59.0,61.0,0.08,0.08,65.0,0.08
Diego Rico,8305,Left Back,717,31,€1.5M,LaLiga,74.0,1.88,9.0,18.08,N/A,N/A,78.0,64.0,58.82,1.26,74.0,0.13,77.0,0.25,74.0,1.13,N/A,N/A,71.0,30.77,41.0,0.63,45.0,0.88,36.0,0.38,65.0,60.0,91.0,100.0,66.67,6.78,N/A,N/A,25.0,0.75,81.0,1.63,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,25.0,0.5,28.0,31.25,3.0,60.25,100.0,0.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,62.0,4.27,100.0,0.0,N/A,N/A,N/A,N/A,78.0,88.0,0.38,0.88,88.0,1.51,65.0,14.0,46.43,1.63,45.0,32.0,0.63,62.38,36.0,0.25,78.0,0.12,62.0,62.0,0.03,0.03,83.0,0.09
Dimitri Foulquier,10267,Right Back,426,31,€3M,LaLiga,78.0,2.11,35.0,25.99,N/A,N/A,42.0,86.0,75.0,0.63,0.0,0.0,86.0,0.42,10.0,0.21,N/A,N/A,16.0,5.26,28.0,0.85,51.0,0.85,70.0,0.85,45.0,50.0,78.0,77.0,59.57,5.92,N/A,N/A,57.0,1.27,84.0,1.69,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,62.0,45.45,16.0,75.93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,55.0,4.01,100.0,0.0,N/A,N/A,N/A,N/A,62.0,N/A,N/A,0.63,23.0,0.21,70.0,42.0,61.54,1.69,39.0,58.0,1.06,61.27,42.0,0.21,46.0,0.06,42.0,42.0,0.01,0.01,62.0,0.01
Djené,8305,Center Back,739,32,€3M,LaLiga,11.0,1.58,0.0,17.78,N/A,N/A,42.0,67.0,65.22,1.83,0.0,0.0,N/A,N/A,68.0,0.24,N/A,N/A,93.0,37.5,33.0,0.12,8.0,0.85,72.0,0.24,61.0,50.0,24.0,12.0,47.27,3.17,N/A,N/A,78.0,1.34,56.0,0.61,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,57.0,1.1,19.0,34.21,4.0,72.28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,97.0,0.24,64.0,3.41,100.0,0.0,N/A,N/A,N/A,N/A,49.0,N/A,N/A,0.37,97.0,0.37,3.0,4.0,25.0,0.12,3.0,75.0,0.97,39.46,18.0,0.37,86.0,0.05,24.0,24.0,0.01,0.01,N/A,N/A
Djibril Sow,8302,Central Midfielder,366,27,€12M,LaLiga,55.0,1.97,62.0,39.59,N/A,N/A,46.0,71.0,60.0,0.74,0.0,0.0,44.0,0.25,68.0,1.23,N/A,N/A,N/A,N/A,63.0,0.74,67.0,0.74,N/A,N/A,N/A,N/A,14.0,32.0,43.75,3.44,N/A,N/A,80.0,1.97,70.0,1.72,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,48.0,0.74,95.0,88.89,90.0,90.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,78.0,0.74,72.0,5.41,100.0,0.0,N/A,N/A,N/A,N/A,49.0,78.0,0.49,0.98,N/A,N/A,21.0,41.0,60.0,0.74,35.0,68.0,1.97,54.34,49.0,0.25,8.0,0.02,80.0,82.0,0.15,0.15,81.0,0.13
Dodi Lukebakio,8302,Right Winger,663,27,€15M,LaLiga,17.0,0.27,38.0,19.28,N/A,N/A,49.0,91.0,66.67,0.54,0.0,0.0,78.0,0.81,61.0,1.49,N/A,N/A,45.0,23.08,32.0,1.76,78.0,0.41,87.0,2.71,67.0,57.14,46.0,52.0,50.0,5.16,N/A,N/A,28.0,0.81,32.0,1.22,78.0,N/A,N/A,0.41,N/A,N/A,N/A,N/A,26.0,0.14,22.0,28.57,46.0,78.02,N/A,N/A,N/A,N/A,93.0,N/A,N/A,N/A,N/A,0.14,N/A,N/A,49.0,0.54,32.0,3.39,100.0,0.0,N/A,N/A,N/A,N/A,93.0,90.0,1.49,3.39,59.0,0.81,32.0,83.0,80.0,0.54,38.0,87.0,6.38,46.83,54.0,0.14,45.0,0.12,88.0,86.0,0.32,0.43,72.0,0.28
Dominik Greif,8661,Keeper,540,27,€1.5M,LaLiga,48.0,5.17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.0,0.17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,N/A,N/A,N/A,N/A,N/A,45.0,1.17,N/A,24.0,-0.16,21.0,0.33,N/A,N/A,41.0,36.47,38.0,64.47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,62.0,73.08,76.0,3.17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Donny van de Beek,7732,Attacking Midfielder,207,27,€5M,LaLiga,80.0,1.74,62.0,30.43,N/A,N/A,N/A,N/A,N/A,N/A,80.0,0.43,81.0,0.87,49.0,1.3,N/A,N/A,N/A,N/A,48.0,1.3,70.0,0.43,12.0,0.43,45.0,50.0,1.0,4.0,30.77,1.74,N/A,N/A,58.0,1.3,N/A,N/A,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,100.0,100.0,65.0,82.35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33.0,0.43,35.0,3.48,100.0,0.0,N/A,N/A,N/A,N/A,13.0,N/A,N/A,0.87,N/A,N/A,26.0,14.0,33.33,0.43,46.0,88.0,6.52,48.26,100.0,0.0,100.0,0.59,17.0,19.0,0.07,0.07,N/A,N/A
Enric Franquesa,7854,Left Back,360,27,€1.8M,LaLiga,32.0,0.5,28.0,17.0,N/A,N/A,68.0,87.0,57.14,1.0,0.0,0.0,N/A,N/A,4.0,0.25,N/A,N/A,26.0,16.67,94.0,0.25,87.0,0.25,42.0,1.0,38.0,44.44,59.0,91.0,58.97,5.75,N/A,N/A,70.0,1.5,12.0,0.75,71.0,N/A,N/A,0.25,N/A,N/A,N/A,N/A,38.0,0.25,26.0,40.0,29.0,75.56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,46.0,0.5,78.0,5.0,100.0,0.0,N/A,N/A,N/A,N/A,9.0,28.0,0.25,0.75,23.0,0.25,78.0,32.0,50.0,1.5,36.0,9.0,1.25,46.25,29.0,0.25,4.0,0.02,19.0,20.0,0.07,0.07,52.0,0.16
Enzo Barrenechea,10267,Central Midfielder,205,23,€8M,LaLiga,73.0,2.63,66.0,41.27,N/A,N/A,92.0,91.0,83.33,2.2,0.0,0.0,N/A,N/A,25.0,0.44,N/A,N/A,N/A,N/A,50.0,0.88,25.0,1.32,34.0,0.44,39.0,50.0,87.0,92.0,64.0,7.02,N/A,N/A,25.0,0.88,85.0,2.2,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,55.0,0.88,33.0,46.15,43.0,81.74,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23.0,3.51,100.0,0.0,N/A,N/A,N/A,N/A,0.0,N/A,N/A,0.0,N/A,N/A,8.0,3.0,20.0,0.44,66.0,37.0,0.88,65.41,100.0,0.0,7.0,0.02,N/A,N/A,N/A,N/A,N/A,N/A
Enzo Boyomo,8371,Center Back,810,23,€3.5M,LaLiga,10.0,1.56,31.0,39.67,N/A,N/A,15.0,15.0,45.45,1.11,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.0,0.22,74.0,0.11,81.0,0.44,100.0,100.0,54.0,53.0,58.73,4.11,N/A,N/A,81.0,1.44,40.0,0.33,85.0,N/A,N/A,0.11,N/A,N/A,N/A,N/A,19.0,0.56,25.0,35.0,47.0,86.86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50.0,3.11,100.0,0.0,N/A,N/A,N/A,N/A,43.0,53.0,0.11,0.33,N/A,N/A,86.0,40.0,65.0,1.44,25.0,43.0,0.67,57.11,61.0,0.11,18.0,0.0,40.0,40.0,0.02,0.02,75.0,0.06
Enzo Loiodice,8306,Central Midfielder,231,23,€4.5M,LaLiga,43.0,1.56,91.0,55.71,N/A,N/A,50.0,40.0,40.0,0.78,0.0,0.0,N/A,N/A,45.0,0.78,N/A,N/A,79.0,42.86,3.0,2.73,65.0,0.78,N/A,N/A,N/A,N/A,3.0,1.0,24.0,2.34,N/A,N/A,77.0,1.95,30.0,0.78,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,50.0,0.78,58.0,57.14,50.0,82.66,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.0,2.73,100.0,0.0,N/A,N/A,N/A,N/A,21.0,N/A,N/A,0.39,83.0,1.17,24.0,100.0,100.0,0.78,95.0,50.0,1.17,85.32,29.0,0.39,22.0,0.04,16.0,16.0,0.01,0.01,N/A,N/A
Eray Cömert,10281,Center Back,563,26,€4M,LaLiga,71.0,3.52,18.0,34.53,N/A,N/A,24.0,65.0,64.29,1.44,0.0,0.0,67.0,0.16,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,10.0,0.8,76.0,0.32,100.0,100.0,50.0,42.0,55.81,3.84,N/A,N/A,79.0,1.44,58.0,0.64,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,46.0,0.96,76.0,59.46,39.0,86.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.0,1.6,100.0,0.0,N/A,N/A,N/A,N/A,86.0,N/A,N/A,0.8,N/A,N/A,40.0,15.0,44.44,0.64,15.0,71.0,0.96,51.63,29.0,0.32,31.0,0.01,74.0,74.0,0.06,0.06,N/A,N/A
Eric Bailly,10205,Center Back,489,30,€3.5M,LaLiga,31.0,2.21,36.0,41.23,N/A,N/A,21.0,86.0,77.78,1.29,0.0,0.0,92.0,0.37,N/A,N/A,N/A,N/A,N/A,N/A,100.0,0.0,69.0,0.18,92.0,0.55,100.0,100.0,38.0,79.0,67.86,3.5,N/A,N/A,62.0,1.1,N/A,N/A,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,42.0,0.92,46.0,42.86,67.0,89.24,N/A,N/A,4.0,0.18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38.0,2.76,100.0,0.0,N/A,N/A,N/A,N/A,74.0,N/A,N/A,0.55,N/A,N/A,12.0,3.0,22.22,0.37,22.0,69.0,0.92,56.87,15.0,0.37,47.0,0.01,71.0,71.0,0.05,0.05,N/A,N/A
Eric Garcia,8634,Center Back,438,23,€16M,LaLiga,61.0,2.05,87.0,54.04,N/A,N/A,92.0,53.0,50.0,2.26,78.0,0.21,66.0,0.41,8.0,0.21,N/A,N/A,N/A,N/A,85.0,0.21,85.0,0.41,16.0,0.21,22.0,33.33,53.0,67.0,53.19,5.14,N/A,N/A,46.0,1.23,19.0,0.62,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,52.0,0.82,93.0,83.33,91.0,91.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50.0,0.41,8.0,2.26,100.0,0.0,N/A,N/A,N/A,N/A,50.0,66.0,0.41,1.03,N/A,N/A,27.0,8.0,40.0,0.82,83.0,71.0,2.05,72.12,100.0,0.0,67.0,0.11,71.0,73.0,0.12,0.12,69.0,0.09
Ezequiel Ávila,8603,Right Winger,207,30,€3.5M,LaLiga,80.0,1.74,49.0,25.65,N/A,N/A,88.0,94.0,80.0,1.74,0.0,0.0,N/A,N/A,96.0,3.48,N/A,N/A,59.0,27.27,91.0,0.43,43.0,0.87,N/A,N/A,N/A,N/A,80.0,86.0,57.14,6.96,N/A,N/A,88.0,2.17,97.0,3.91,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,48.0,0.43,54.0,66.67,45.0,77.63,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,94.0,1.74,67.0,4.35,100.0,0.0,N/A,N/A,N/A,N/A,52.0,67.0,0.87,1.74,74.0,1.3,26.0,14.0,33.33,0.43,64.0,88.0,6.52,56.96,1.0,1.3,78.0,0.26,26.0,29.0,0.1,0.1,39.0,0.07
Fabio Silva,8306,Left Winger,349,22,€13M,LaLiga,74.0,0.77,77.0,17.02,N/A,N/A,40.0,94.0,71.43,1.29,0.0,0.0,23.0,0.26,28.0,0.52,N/A,N/A,N/A,N/A,49.0,1.29,6.0,1.29,83.0,1.29,42.0,33.33,51.0,34.0,39.22,5.16,N/A,N/A,81.0,2.32,49.0,1.29,53.0,N/A,N/A,0.26,N/A,N/A,N/A,N/A,57.0,0.26,66.0,75.0,53.0,74.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,74.0,0.77,87.0,4.13,100.0,0.0,N/A,N/A,N/A,N/A,75.0,83.0,1.55,3.09,N/A,N/A,43.0,32.0,20.0,0.26,83.0,87.0,6.45,43.32,2.0,0.77,19.0,0.02,75.0,79.0,0.4,0.4,70.0,0.36
Federico Valverde,8633,Defensive Midfielder,789,26,€130M,LaLiga,92.0,3.88,94.0,63.31,N/A,N/A,56.0,79.0,66.67,0.91,82.0,0.23,41.0,0.23,80.0,1.6,N/A,N/A,N/A,N/A,90.0,0.11,83.0,0.46,43.0,0.57,64.0,62.5,26.0,95.0,70.0,3.99,N/A,N/A,3.0,0.34,24.0,0.68,85.0,N/A,N/A,0.23,N/A,N/A,N/A,N/A,95.0,2.17,92.0,80.95,97.0,92.19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,73.0,0.68,82.0,5.93,100.0,0.0,N/A,N/A,N/A,N/A,66.0,88.0,0.68,1.37,N/A,N/A,48.0,51.0,62.5,1.14,92.0,45.0,1.03,82.24,53.0,0.23,73.0,0.12,39.0,39.0,0.04,0.04,64.0,0.08
Ferland Mendy,8633,Left Back,559,29,€27M,LaLiga,84.0,2.25,91.0,53.13,N/A,N/A,12.0,72.0,66.67,0.32,0.0,0.0,N/A,N/A,7.0,0.16,N/A,N/A,N/A,N/A,38.0,0.64,96.0,0.16,12.0,0.16,20.0,33.33,22.0,94.0,62.86,3.54,N/A,N/A,28.0,0.81,48.0,0.81,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,59.0,0.97,96.0,82.35,100.0,94.83,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0,2.58,1.0,0.16,N/A,N/A,N/A,N/A,0.0,N/A,N/A,0.0,N/A,N/A,72.0,83.0,78.57,1.77,71.0,12.0,0.16,72.61,48.0,0.16,13.0,0.02,N/A,N/A,N/A,N/A,N/A,N/A
Ferran Torres,8634,Left Winger,329,24,€25M,LaLiga,35.0,0.55,42.0,20.79,N/A,N/A,29.0,39.0,33.33,0.27,93.0,0.55,38.0,0.27,25.0,0.82,N/A,N/A,36.0,20.0,67.0,0.82,86.0,0.27,61.0,1.64,94.0,85.71,6.0,67.0,52.38,3.01,N/A,N/A,30.0,0.82,3.0,0.27,72.0,N/A,N/A,0.27,N/A,N/A,N/A,N/A,N/A,N/A,54.0,66.67,51.0,79.17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,83.0,1.09,9.0,2.19,1.0,0.27,N/A,N/A,N/A,N/A,59.0,77.0,1.09,1.91,28.0,0.27,16.0,14.0,33.33,0.27,17.0,58.0,3.83,38.84,100.0,0.0,29.0,0.07,61.0,68.0,0.22,0.22,61.0,0.22
Florian Lejeune,8370,Center Back,810,33,€4M,LaLiga,86.0,4.89,26.0,37.44,N/A,N/A,65.0,53.0,61.76,2.33,93.0,0.11,72.0,0.22,53.0,0.11,N/A,N/A,N/A,N/A,100.0,0.0,35.0,0.44,N/A,N/A,N/A,N/A,54.0,43.0,56.06,4.11,N/A,N/A,76.0,1.33,51.0,0.56,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,10.0,0.33,71.0,55.0,24.0,81.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,54.0,3.22,100.0,0.0,N/A,N/A,N/A,N/A,93.0,89.0,0.33,1.0,N/A,N/A,60.0,42.0,66.67,0.89,24.0,54.0,0.78,57.0,61.0,0.11,60.0,0.01,64.0,64.0,0.05,0.05,65.0,0.01
Fran Beltrán,9910,Central Midfielder,502,25,€7M,LaLiga,68.0,2.33,81.0,50.56,N/A,N/A,34.0,34.0,37.5,0.54,0.0,0.0,77.0,0.54,14.0,0.36,N/A,N/A,83.0,50.0,17.0,1.61,71.0,0.72,24.0,0.36,67.0,66.67,9.0,25.0,41.86,3.23,N/A,N/A,37.0,1.08,9.0,0.36,82.0,N/A,N/A,0.18,N/A,N/A,N/A,N/A,47.0,0.72,71.0,61.9,95.0,91.56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26.0,3.76,100.0,0.0,N/A,N/A,N/A,N/A,54.0,45.0,0.18,1.08,41.0,0.18,43.0,31.0,54.55,1.08,67.0,28.0,0.72,66.51,60.0,0.18,61.0,0.09,35.0,36.0,0.04,0.04,66.0,0.08
Francisco Garcia,8633,Left Back,252,25,€18M,LaLiga,71.0,1.79,93.0,55.0,N/A,N/A,13.0,20.0,33.33,0.36,0.0,0.0,93.0,0.71,70.0,1.07,N/A,N/A,96.0,54.55,6.0,1.43,59.0,0.71,N/A,N/A,N/A,N/A,23.0,35.0,50.0,3.57,N/A,N/A,4.0,0.36,80.0,1.43,0.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,33.0,0.71,72.0,55.56,97.0,93.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,74.0,0.36,94.0,5.71,100.0,0.0,N/A,N/A,N/A,N/A,93.0,100.0,0.71,1.43,93.0,2.14,54.0,84.0,80.0,1.43,84.0,74.0,1.43,79.64,100.0,0.0,74.0,0.12,86.0,86.0,0.09,0.09,70.0,0.02
